     7.04101562  0.612885705777E-04
     7.10937500  0.660395890009E-04
     7.17773438  0.634369425825E-04
     7.24609375  0.686909988872E-04
     7.31445312  0.661215526634E-04
     7.38281250  0.720058887964E-04
     7.45117188  0.695274429745E-04
     7.51953125  0.762574345572E-04
     7.58789062  0.740328832762E-04
     7.65625000  0.819377164589E-04
     7.72460938  0.802062641014E-04
     7.79296875  0.895564226084E-04
     7.86132812  0.880769875948E-04
     7.92968750  0.977755044005E-04
     7.99804688  0.920712482184E-04
     8.06640625  0.892380121513E-04
     8.13476562  0.439438263129E-04
     8.20312500 -0.636041149846E-04
     8.27148438 -0.385065097362E-03
     8.33984375 -0.119190686382E-02
     8.40820312 -0.324109476060E-02
     8.47656250 -0.807670969516E-02
     8.54492188 -0.183694157749E-01
     8.61328125 -0.353356339037E-01
     8.68164062 -0.509564168751E-01
     8.75000000 -0.502363070846E-01
     8.81835938 -0.355098880827E-01
     8.88671875 -0.213746447116E-01
     8.95507812 -0.131215099245E-01
     9.02343750 -0.927561987191E-02
     9.09179688 -0.783301610500E-02
     9.16015625 -0.784754008055E-02
     9.22851562 -0.882256869227E-02
     9.29687500 -0.973507203162E-02
     9.36523438 -0.932004954666E-02
     9.43359375 -0.868890900165E-02
     9.50195312 -0.104710124433E-01
     9.57031250 -0.157902427018E-01
     9.63867188 -0.225657820702E-01
     9.70703125 -0.245674476027E-01
     9.77539062 -0.150913223624E-01
     9.84375000  0.513997953385E-02
     9.91210938  0.215490572155E-01
     9.98046875  0.232366025448E-01
    10.04882812  0.167313944548E-01
    10.11718750  0.101838167757E-01
    10.18554688  0.592397572473E-02
    10.25390625  0.340542220511E-02
    10.32226562  0.176999939140E-02
    10.39062500  0.441714044427E-03
    10.45898438 -0.785065873060E-03
    10.52734375 -0.166537775658E-02
    10.59570312 -0.160627532750E-02
    10.66406250 -0.115821778309E-02
    10.73242188 -0.168306916021E-02
    10.80078125 -0.379417836666E-02
    10.86914062 -0.715151755139E-02
    10.93750000 -0.105712013319E-01
    11.00585938 -0.126443179324E-01
    11.07421875 -0.128303095698E-01
    11.14257812 -0.107604479417E-01
    11.21093750 -0.542918592691E-02
    11.27929688  0.372571335174E-02
    11.34765625  0.120250545442E-01
    11.41601562  0.137805445120E-01
    11.48437500  0.109383342788E-01
    11.55273438  0.741674099118E-02
    11.62109375  0.409457087517E-02
    11.68945312  0.815114326542E-04
    11.75781250 -0.538592273369E-02
    11.82617188 -0.107801342383E-01
    11.89453125 -0.123049030080E-01
    11.96289062 -0.919522065669E-02
    12.03125000 -0.455682445318E-02
    12.09960938 -0.600585190114E-03
    12.16796875  0.229028961621E-02
    12.23632812  0.429850304499E-02
    12.30468750  0.570684531704E-02
    12.37304688  0.677179964259E-02
    12.44140625  0.758291082457E-02
    12.50976562  0.810532923788E-02
    12.57812500  0.833689421415E-02
    12.64648438  0.842283386737E-02
    12.71484375  0.860486365855E-02
    12.78320312  0.904697179794E-02
    12.85156250  0.989824254066E-02
    12.91992188  0.111439572647E-01
    12.98828125  0.121390670538E-01
    13.05664062  0.118667753413E-01
    13.12500000  0.108146872371E-01
    13.19335938  0.105917602777E-01
    13.26171875  0.116276079789E-01
    13.33007812  0.126424059272E-01
    13.39843750  0.126274237409E-01
    13.46679688  0.120346825570E-01
    13.53515625  0.115445759147E-01
    13.60351562  0.111676603556E-01
    13.67187500  0.105621051043E-01
    13.74023438  0.881455745548E-02
    13.80859375  0.456737121567E-02
    13.87695312 -0.238255062141E-02
    13.94531250 -0.857067108154E-02
    14.01367188 -0.111182909459E-01
    14.08203125 -0.115172918886E-01
    14.15039062 -0.117977820337E-01
    14.21875000 -0.126124219969E-01
    14.28710938 -0.142377000302E-01
    14.35546875 -0.166624672711E-01
    14.42382812 -0.198542326689E-01
    14.49218750 -0.237221382558E-01
    14.56054688 -0.279677752405E-01
    14.62890625 -0.322474017739E-01
    14.69726562 -0.353191308677E-01
    14.76562500 -0.318299308419E-01
    14.83398438 -0.128120956942E-01
    14.90234375  0.203190986067E-01
    14.97070312  0.405359901488E-01
    15.03906250  0.321448631585E-01
    15.10742188  0.120442109182E-01
    15.17578125 -0.533028412610E-02
    15.24414062 -0.180220324546E-01
    15.31250000 -0.275545772165E-01
    15.38085938 -0.321459062397E-01
    15.44921875 -0.305130500346E-01
    15.51757812 -0.272486116737E-01
    15.58593750 -0.261369682848E-01
    15.65429688 -0.266154799610E-01
    15.72265625 -0.276419352740E-01
    15.79101562 -0.284288562834E-01
    15.85937500 -0.273991636932E-01
    15.92773438 -0.226393993944E-01
    15.99609375 -0.162022579461E-01
    16.06445312 -0.114128543064E-01
    16.13281250 -0.772318569943E-02
    16.20117188 -0.350395892747E-02
    16.26953125  0.181612931192E-02
    16.33789062  0.826962757856E-02
    16.40625000  0.140518471599E-01
    16.47460938  0.122937392443E-01
    16.54296875 -0.106713604182E-01
    16.61132812 -0.611755847931E-01
    16.67968750 -0.117443740368E+00
    16.74804688 -0.137756496668E+00
    16.81640625 -0.903485044837E-01
    16.88476562  0.202888008207E-01
    16.95312500  0.128350734711E+00
    17.02148438  0.157426714897E+00
    17.08984375  0.123723648489E+00
    17.15820312  0.820983797312E-01
    17.22656250  0.530735962093E-01
    17.29492188  0.365357398987E-01
    17.36328125  0.275887381285E-01
    17.43164062  0.225876998156E-01
    17.50000000  0.195384211838E-01
    17.56835938  0.179642420262E-01
    17.63671875  0.173661652952E-01
    17.70507812  0.172589495778E-01
    17.77343750  0.173018388450E-01
    17.84179688  0.175076499581E-01
    17.91015625  0.177937150002E-01
    17.97851562  0.183614417911E-01
    18.04687500  0.190561618656E-01
    18.11523438  0.189349856228E-01
    18.18359375  0.177106689662E-01
    18.25195312  0.163314398378E-01
    18.32031250  0.156845264137E-01
    18.38867188  0.157413333654E-01
    18.45703125  0.159196369350E-01
    18.52539062  0.162699371576E-01
    18.59375000  0.170340575278E-01
    18.66210938  0.182327758521E-01
    18.73046875  0.182678252459E-01
    18.79882812  0.141872996464E-01
    18.86718750  0.749281421304E-02
    18.93554688  0.407883152366E-02
    19.00390625  0.449541956186E-02
    19.07226562  0.610341504216E-02
    19.14062500  0.752281118184E-02
    19.20898438  0.855265744030E-02
    19.27734375  0.918467435986E-02
    19.34570312  0.959601346403E-02
    19.41406250  0.993708893657E-02
    19.48242188  0.101871341467E-01
    19.55078125  0.993106234819E-02
    19.61914062  0.939116720110E-02
    19.68750000  0.917515344918E-02
    19.75585938  0.941898394376E-02
    19.82421875  0.994401238859E-02
    19.89257812  0.109919123352E-01
    19.96093750  0.129776038229E-01
    20.02929688  0.161810182035E-01
    20.09765625  0.198385044932E-01
    20.16601562  0.212270859629E-01
    20.23437500  0.172710772604E-01
    20.30273438  0.106336502358E-01
    20.37109375  0.611757719889E-02
    20.43945312  0.431956909597E-02
    20.50781250  0.387086509727E-02
    20.57617188  0.389387225732E-02
    20.64453125  0.399871077389E-02
    20.71289062  0.400933856145E-02
    20.78125000  0.382125051692E-02
    20.84960938  0.354228517972E-02
    20.91796875  0.320074078627E-02
    20.98632812  0.276181404479E-02
    21.05468750  0.186115724500E-02
    21.12304688 -0.539904227480E-03
    21.19140625 -0.515429396182E-02
    21.25976562 -0.877739768475E-02
    21.32812500 -0.807153619826E-02
    21.39648438 -0.525252753869E-02
    21.46484375 -0.319756614044E-02
    21.53320312 -0.225961906835E-02
    21.60156250 -0.199391576461E-02
    21.66992188 -0.209657382220E-02
    21.73828125 -0.253954227082E-02
    21.80664062 -0.329726259224E-02
    21.87500000 -0.432921526954E-02
    21.94335938 -0.514845550060E-02
    22.01171875 -0.513946637511E-02
    22.08007812 -0.455585820600E-02
    22.14843750 -0.421400321648E-02
    22.21679688 -0.425317231566E-02
    22.28515625 -0.461603933945E-02
    22.35351562 -0.524873565882E-02
    22.42187500 -0.620461674407E-02
    22.49023438 -0.746785476804E-02
    22.55859375 -0.924314651638E-02
    22.62695312 -0.118484860286E-01
    22.69531250 -0.161339621991E-01
    22.76367188 -0.230123586953E-01
    22.83203125 -0.307987220585E-01
    22.90039062 -0.309706758708E-01
    22.96875000 -0.210030619055E-01
    23.03710938 -0.109310494736E-01
    23.10546875 -0.601680390537E-02
    23.17382812 -0.468949787319E-02
    23.24218750 -0.482732104138E-02
    23.31054688 -0.553799141198E-02
    23.37890625 -0.630612578243E-02
    23.44726562 -0.644163275138E-02
    23.51562500 -0.594288436696E-02
    23.58398438 -0.537724932656E-02
    23.65234375 -0.499806692824E-02
    23.72070312 -0.476455735043E-02
    23.78906250 -0.457617361099E-02
    23.85742188 -0.436974596232E-02
    23.92578125 -0.412136921659E-02
    23.99414062 -0.387648330070E-02
    24.06250000 -0.370090454817E-02
    24.13085938 -0.354953203350E-02
    24.19921875 -0.338914291933E-02
    24.26757812 -0.327666173689E-02
    24.33593750 -0.329101691023E-02
    24.40429688 -0.341581366956E-02
    24.47265625 -0.360492360778E-02
    24.54101562 -0.383490859531E-02
    24.60937500 -0.409214105457E-02
    24.67773438 -0.430836016312E-02
    24.74609375 -0.444429647177E-02
    24.81445312 -0.451569119468E-02
    24.88281250 -0.454622320831E-02
    24.95117188 -0.450722780079E-02
    25.01953125 -0.438157701865E-02
    25.08789062 -0.426746485755E-02
    25.15625000 -0.421863421798E-02
    25.22460938 -0.404161401093E-02
    25.29296875 -0.375452707522E-02
    25.36132812 -0.356103037484E-02
    25.42968750 -0.356577127241E-02
    25.49804688 -0.380721874535E-02
    25.56640625 -0.422022398561E-02
    25.63476562 -0.454046763480E-02
    25.70312500 -0.470193568617E-02
    25.77148438 -0.479974970222E-02
    25.83984375 -0.488989334553E-02
    25.90820312 -0.495878932998E-02
    25.97656250 -0.501175317913E-02
    26.04492188 -0.504750199616E-02
    26.11328125 -0.507664075121E-02
    26.18164062 -0.509799877182E-02
    26.25000000 -0.513012940064E-02
    26.31835938 -0.516439275816E-02
    26.38671875 -0.519756134599E-02
    26.45507812 -0.522569380701E-02
    26.52343750 -0.526039209217E-02
    26.59179688 -0.524029927328E-02
    26.66015625 -0.509089324623E-02
    26.72851562 -0.482754036784E-02
    26.79687500 -0.456067733467E-02
    26.86523438 -0.428276276216E-02
    26.93359375 -0.388286379166E-02
    27.00195312 -0.333144003525E-02
    27.07031250 -0.286329607479E-02
    27.13867188 -0.263579399325E-02
    27.20703125 -0.257833744399E-02
    27.27539062 -0.256280391477E-02
    27.34375000 -0.254190783016E-02
    27.41210938 -0.249234889634E-02
    27.48046875 -0.242403149605E-02
    27.54882812 -0.233373185620E-02
    27.61718750 -0.223666056991E-02
    27.68554688 -0.213705282658E-02
    27.75390625 -0.204080226831E-02
    27.82226562 -0.192378635984E-02
    27.89062500 -0.179293635301E-02
    27.95898438 -0.167565885931E-02
    28.02734375 -0.163752690423E-02
    28.09570312 -0.168855278753E-02
    28.16406250 -0.173177581746E-02
    28.23242188 -0.162232585717E-02
    28.30078125 -0.141872558743E-02
    28.36914062 -0.123145885300E-02
    28.43750000 -0.111079332419E-02
    28.50585938 -0.104295625351E-02
    28.57421875 -0.102815474384E-02
    28.64257812 -0.103328668047E-02
    28.71093750 -0.100789230783E-02
    28.77929688 -0.925001979340E-03
    28.84765625 -0.826837436762E-03
    28.91601562 -0.723469362129E-03
    28.98437500 -0.628403329756E-03
    29.05273438 -0.528600765392E-03
    29.12109375 -0.423763587605E-03
    29.18945312 -0.296626181807E-03
    29.25781250 -0.159603354405E-03
    29.32617188 -0.228156222875E-04
    29.39453125  0.895184493857E-04
    29.46289062  0.196327629965E-03
    29.53125000  0.298290047795E-03
    29.59960938  0.396229268517E-03
    29.66796875  0.474084750749E-03
    29.73632812  0.546125229448E-03
    29.80468750  0.616334378719E-03
    29.87304688  0.697604147717E-03
    29.94140625  0.773780106101E-03
    30.00976562  0.860443164129E-03
    30.07812500  0.950117944740E-03
    30.14648438  0.104456394911E-02
    30.21484375  0.113171362318E-02
    30.28320312  0.121040327940E-02
    30.35156250  0.126063928474E-02
    30.41992188  0.130000559147E-02
    30.48828125  0.133204110898E-02
    30.55664062  0.136280816514E-02
    30.62500000  0.137679243926E-02
    30.69335938  0.138913199771E-02
    30.76171875  0.139771075919E-02
    30.83007812  0.140668463428E-02
    30.89843750  0.139870692510E-02
    30.96679688  0.138045044150E-02
    31.03515625  0.134377041832E-02
    31.10351562  0.129882292822E-02
    31.17187500  0.124024774414E-02
    31.24023438  0.118793593720E-02
    31.30859375  0.115138106048E-02
    31.37695312  0.115567329340E-02
    31.44531250  0.117773294915E-02
    31.51367188  0.120613712352E-02
    31.58203125  0.122637324966E-02
    31.65039062  0.124714977574E-02
    31.71875000  0.126132671721E-02
    31.78710938  0.127825827803E-02
    31.85546875  0.127986515872E-02
    31.92382812  0.127020326909E-02
    31.99218750  0.124941486865E-02
    32.06054688  0.123393174727E-02
    32.12890625  0.121274846606E-02
    32.19726562  0.119092920795E-02
    32.26562500  0.115664117038E-02
    32.33398438  0.112291518599E-02
    32.40234375  0.108942994848E-02
    32.47070312  0.105917290784E-02
    32.53906250  0.100853655022E-02
    32.60742188  0.957591633778E-03
    32.67578125  0.914791133255E-03
    32.74414062  0.888296461198E-03
    32.81250000  0.860920117702E-03
    32.88085938  0.841533008497E-03
    32.94921875  0.821146182716E-03
    33.01757812  0.797558284830E-03
    33.08593750  0.757364090532E-03
    33.15429688  0.721613992937E-03
    33.22265625  0.689865089953E-03
    33.29101562  0.671100686304E-03
    33.35937500  0.645899097435E-03
    33.42773438  0.610525137745E-03
    33.49609375  0.561104330700E-03
    33.56445312  0.522654037923E-03
    33.63281250  0.487543526106E-03
    33.70117188  0.456295354525E-03
    33.76953125  0.416712398874E-03
    33.83789062  0.382350350264E-03
    33.90625000  0.344811938703E-03
    33.97460938  0.312839372782E-03
    34.04296875  0.278731400613E-03
    34.11132812  0.254556129221E-03
    34.17968750  0.228144359426E-03
    34.24804688  0.206951022847E-03
    34.31640625  0.185165758012E-03
    34.38476562  0.178372574737E-03
    34.45312500  0.184276315849E-03
    34.52148438  0.211067948840E-03
    34.58984375  0.222419068450E-03
    34.65820312  0.204265365028E-03
    34.72656250  0.168767990544E-03
    34.79492188  0.147687373101E-03
    34.86328125  0.130621425342E-03
    34.93164062  0.120792719827E-03
    35.00000000  0.105635539512E-03
    35.06835938  0.952796399361E-04
    35.13671875  0.837171173771E-04
    35.20507812  0.842355875648E-04
    35.27343750  0.856353435665E-04
    35.34179688  0.818865664769E-04
    35.41015625  0.544650829397E-04
    35.47851562  0.255030863627E-04
    35.54687500 -0.345120633938E-05
    35.61523438 -0.221931568376E-04
    35.68359375 -0.433502318629E-04
    35.75195312 -0.583038163313E-04
    35.82031250 -0.760576440371E-04
    35.88867188 -0.880546285771E-04
    35.95703125 -0.106340521597E-03
    36.02539062 -0.123116988107E-03
    36.09375000 -0.147123340867E-03
    36.16210938 -0.164125114679E-03
    36.23046875 -0.181848809007E-03
    36.29882812 -0.195497734239E-03
    36.36718750 -0.217877226532E-03
    36.43554688 -0.237402971834E-03
    36.50390625 -0.260638335021E-03
    36.57226562 -0.276209262665E-03
    36.64062500 -0.296016776701E-03
    36.70898438 -0.315621698974E-03
    36.77734375 -0.343786523445E-03
    36.84570312 -0.367852451745E-03
    36.91406250 -0.396922929212E-03
    36.98242188 -0.422450015321E-03
    37.05078125 -0.455183122540E-03
    37.11914062 -0.482489704154E-03
    37.18750000 -0.507875403855E-03
    37.25585938 -0.522706599440E-03
    37.32421875 -0.542800291441E-03
    37.39257812 -0.561477500014E-03
    37.46093750 -0.586403359193E-03
    37.52929688 -0.605624227319E-03
    37.59765625 -0.628793146461E-03
    37.66601562 -0.645599386189E-03
    37.73437500 -0.665662519168E-03
    37.80273438 -0.680488999933E-03
    37.87109375 -0.699526397511E-03
    37.93945312 -0.712765788194E-03
    38.00781250 -0.731611216906E-03
    38.07617188 -0.749261816964E-03
    38.14453125 -0.778222864028E-03
    38.21289062 -0.808937416878E-03
    38.28125000 -0.841832777951E-03
    38.34960938 -0.855216232594E-03
    38.41796875 -0.863639288582E-03
    38.48632812 -0.867354858201E-03
    38.55468750 -0.878490216564E-03
    38.62304688 -0.886651338078E-03
    38.69140625 -0.900587765500E-03
    38.75976562 -0.909420195967E-03
    38.82812500 -0.922034203541E-03
    38.89648438 -0.928472552914E-03
    38.96484375 -0.938659999520E-03
    39.03320312 -0.942235870752E-03
    39.10156250 -0.948298082221E-03
    39.16992188 -0.949292094447E-03
    39.23828125 -0.957503973041E-03
    39.30664062 -0.960690202191E-03
    39.37500000 -0.966598396190E-03
    39.44335938 -0.966420629993E-03
    39.51171875 -0.969221815467E-03
    39.58007812 -0.963480037171E-03
    39.64843750 -0.962660007644E-03
    39.71679688 -0.961297191679E-03
    39.78515625 -0.966516789049E-03
    39.85351562 -0.964785111137E-03
    39.92187500 -0.966118299402E-03
    39.99023438 -0.962480437011E-03
    40.05859375 -0.964709266555E-03
    40.12695312 -0.962065008935E-03
    40.19531250 -0.964021252003E-03
    40.26367188 -0.959969242103E-03
    40.33203125 -0.958257063758E-03
    40.40039062 -0.949760316871E-03
    40.46875000 -0.946416228544E-03
    40.53710938 -0.938437646255E-03
    40.60546875 -0.935419346206E-03
    40.67382812 -0.927743967623E-03
    40.74218750 -0.925908854697E-03
    40.81054688 -0.919553334825E-03
    40.87890625 -0.917997967917E-03
    40.94726562 -0.910895061679E-03
    41.01562500 -0.907610810827E-03
    41.08398438 -0.896783836652E-03
    41.15234375 -0.885292829480E-03
    41.22070312 -0.861335080117E-03
    41.28906250 -0.846296956297E-03
    41.35742188 -0.840132939629E-03
    41.42578125 -0.844892812893E-03
    41.49414062 -0.842758221552E-03
    41.56250000 -0.842752051540E-03
    41.63085938 -0.835167767946E-03
    41.69921875 -0.830476055853E-03
    41.76757812 -0.819036038592E-03
    41.83593750 -0.811454840004E-03
    41.90429688 -0.798380118795E-03
    41.97265625 -0.790435820818E-03
    42.04101562 -0.778818444815E-03
    42.10937500 -0.775385356974E-03
    42.17773438 -0.768677215092E-03
    42.24609375 -0.765404955018E-03
    42.31445312 -0.755456567276E-03
    42.38281250 -0.750643957872E-03
    42.45117188 -0.740823976230E-03
    42.51953125 -0.736199668609E-03
    42.58789062 -0.727190461475E-03
    42.65625000 -0.724357960280E-03
    42.72460938 -0.717295217328E-03
    42.79296875 -0.716219365131E-03
    42.86132812 -0.710473454092E-03
    42.92968750 -0.708517676685E-03
    42.99804688 -0.699436524883E-03
    43.06640625 -0.694330723491E-03
    43.13476562 -0.683500431478E-03
    43.20312500 -0.677939970046E-03
    43.27148438 -0.668833323289E-03
    43.33984375 -0.666300533339E-03
    43.40820312 -0.658775155898E-03
    43.47656250 -0.655902258586E-03
    43.54492188 -0.647550274152E-03
    43.61328125 -0.644501997158E-03
    43.68164062 -0.636942859273E-03
    43.75000000 -0.634877069388E-03
    43.81835938 -0.627090048511E-03
    43.88671875 -0.623929256108E-03
    43.95507812 -0.615846714936E-03
    44.02343750 -0.613289885223E-03
    44.09179688 -0.605456472840E-03
    44.16015625 -0.604039407335E-03
    44.22851562 -0.600566505454E-03
    44.29687500 -0.602709711529E-03
    44.36523438 -0.595459423494E-03
    44.43359375 -0.590346578974E-03
    44.50195312 -0.579720828682E-03
    44.57031250 -0.574786856305E-03
    44.63867188 -0.565809896216E-03
    44.70703125 -0.563564535696E-03
    44.77539062 -0.556991086341E-03
    44.84375000 -0.555840553716E-03
    44.91210938 -0.549090560526E-03
    44.98046875 -0.547500269022E-03
    45.04882812 -0.540893815923E-03
    45.11718750 -0.539646600373E-03
    45.18554688 -0.532929087058E-03
    45.25390625 -0.531095254701E-03
    45.32226562 -0.523777271155E-03
    45.39062500 -0.521825102624E-03
    45.45898438 -0.514597573783E-03
    45.52734375 -0.512531667482E-03
    45.59570312 -0.504833937157E-03
    45.66406250 -0.501616101246E-03
    45.73242188 -0.492263177875E-03
    45.80078125 -0.488632183988E-03
    45.86914062 -0.480983668240E-03
    45.93750000 -0.479423702927E-03
    46.00585938 -0.473069289001E-03
    46.07421875 -0.472923653433E-03
    46.14257812 -0.468134239782E-03
    46.21093750 -0.467708101496E-03
    46.27929688 -0.460423761979E-03
    46.34765625 -0.458495225757E-03
    46.41601562 -0.452149892226E-03
    46.48437500 -0.451547035482E-03
    46.55273438 -0.444856123067E-03
    46.62109375 -0.442949327407E-03
    46.68945312 -0.436105736298E-03
    46.75781250 -0.435417401604E-03
    46.82617188 -0.429678126238E-03
    46.89453125 -0.429194013122E-03
    46.96289062 -0.423039775342E-03
    47.03125000 -0.422327895649E-03
    47.09960938 -0.416658527683E-03
    47.16796875 -0.416890281485E-03
    47.23632812 -0.411785818869E-03
    47.30468750 -0.412005378166E-03
    47.37304688 -0.406753359130E-03
    47.44140625 -0.406941166148E-03
    47.50976562 -0.401732220780E-03
    47.57812500 -0.401998549933E-03
    47.64648438 -0.396976887714E-03
    47.71484375 -0.397544179577E-03
    47.78320312 -0.392568792449E-03
    47.85156250 -0.393065129174E-03
    47.91992188 -0.388530577766E-03
    47.98828125 -0.389911583625E-03
    48.05664062 -0.385862338590E-03
    48.12500000 -0.387324485928E-03
    48.19335938 -0.383367092581E-03
    48.26171875 -0.384985702112E-03
    48.33007812 -0.381269666832E-03
    48.39843750 -0.383192906156E-03
    48.46679688 -0.379746023100E-03
    48.53515625 -0.382404279662E-03
    48.60351562 -0.380598183256E-03
    48.67187500 -0.385070015909E-03
    48.74023438 -0.383252452593E-03
    48.80859375 -0.386017753044E-03
    48.87695312 -0.383244885597E-03
    48.94531250 -0.386383937439E-03
    49.01367188 -0.384063605452E-03
    49.08203125 -0.387069565477E-03
    49.15039062 -0.384311395464E-03
    49.21875000 -0.387641543057E-03
    49.28710938 -0.385967985494E-03
    49.35546875 -0.389825319871E-03
    49.42382812 -0.387964420952E-03
    49.49218750 -0.392300018575E-03
    49.56054688 -0.391724141082E-03
    49.62890625 -0.396659947000E-03
    49.69726562 -0.395590526750E-03
    49.76562500 -0.400127464673E-03
    49.83398438 -0.399531738367E-03
    49.90234375 -0.404937105486E-03
    49.97070312 -0.404298392823E-03
    50.03906250 -0.408591789892E-03
    50.10742188 -0.407078186981E-03
    50.17578125 -0.411472166888E-03
    50.24414062 -0.410196284065E-03
    50.31250000 -0.414117879700E-03
    50.38085938 -0.411744345911E-03
    50.44921875 -0.415331276599E-03
    50.51757812 -0.414267764427E-03
    50.58593750 -0.419548829086E-03
    50.65429688 -0.419438787503E-03
    50.72265625 -0.425155245466E-03
    50.79101562 -0.424801255576E-03
    50.85937500 -0.429612846347E-03
    50.92773438 -0.428527768236E-03
    50.99609375 -0.433303299360E-03
    51.06445312 -0.432361906860E-03
    51.13281250 -0.437210022938E-03
    51.20117188 -0.436597969383E-03
    51.26953125 -0.441800133558E-03
    51.33789062 -0.441002601292E-03
    51.40625000 -0.445740122814E-03
    51.47460938 -0.444148317911E-03
    51.54296875 -0.447399477707E-03
    51.61132812 -0.444369419711E-03
    51.67968750 -0.448154343758E-03
    51.74804688 -0.447280821390E-03
    51.81640625 -0.452314619906E-03
    51.88476562 -0.451195548521E-03
    51.95312500 -0.455557863461E-03
    52.02148438 -0.453895510873E-03
    52.08984375 -0.458119757241E-03
    52.15820312 -0.456758862128E-03
    52.22656250 -0.461536110379E-03
    52.29492188 -0.460709852632E-03
    52.36328125 -0.465942488518E-03
    52.43164062 -0.464996119263E-03
    52.50000000 -0.469113118015E-03
    52.56835938 -0.467040954391E-03
    52.63671875 -0.471138628200E-03
    52.70507812 -0.469678721856E-03
    52.77343750 -0.474373111501E-03
    52.84179688 -0.473532330943E-03
    52.91015625 -0.478445144836E-03
    52.97851562 -0.476616260130E-03
    53.04687500 -0.480320391944E-03
    53.11523438 -0.478159461636E-03
    53.18359375 -0.482046918478E-03
    53.25195312 -0.480147311464E-03
    53.32031250 -0.484424963361E-03
    53.38867188 -0.482950767037E-03
    53.45703125 -0.487472716486E-03
    53.52539062 -0.485759897856E-03
    53.59375000 -0.489715603180E-03
    53.66210938 -0.487535726279E-03
    53.73046875 -0.491467537358E-03
    53.79882812 -0.489627418574E-03
    53.86718750 -0.493853236549E-03
    53.93554688 -0.491959159262E-03
    54.00390625 -0.495904416312E-03
    54.07226562 -0.493646541145E-03
    54.14062500 -0.497303146403E-03
    54.20898438 -0.494954409078E-03
    54.27734375 -0.498781038914E-03
