     0.68359375  0.135625477924E-04 -0.106462521217E-04 -0.537035384696E-05  0.186351790035E-04  0.240160115936E-04  0.331049909619E-05 -0.102274834717E-04  0.253263419836E-05  0.207409211725E-04  0.162018059200E-04 -0.324388179251E-05 -0.732597663955E-05  0.887564783625E-05  0.194146414287E-04  0.844013720780E-05 -0.633543777440E-05 -0.249451863965E-05  0.129888239826E-04  0.156091573444E-04  0.197346207642E-05 -0.664775325276E-05  0.250394259638E-05  0.143703728099E-04  0.105943527160E-04 -0.248548758464E-05 -0.473884347230E-05  0.670324106977E-05  0.134833553602E-04  0.538291214980E-05 -0.460821547676E-05 -0.144193893448E-05  0.941027155932E-05  0.108672938950E-04  0.966803327174E-06 -0.478956462757E-05  0.206929212254E-05  0.104951850517E-04  0.732926673663E-05 -0.209538370655E-05 -0.326738745571E-05  0.518526076121E-05  0.987043131317E-05  0.367878965335E-05 -0.365263008462E-05 -0.842532415390E-06  0.724070059732E-05  0.796341737441E-05  0.457492717487E-06 -0.364521019947E-05  0.183517022379E-05
     0.75195312  0.136238759296E-04 -0.102814710772E-04 -0.524997085449E-05  0.189884540305E-04  0.240779863816E-04  0.356599093720E-05 -0.106507450255E-04  0.278161155620E-05  0.211049373320E-04  0.161506723089E-04 -0.326321242028E-05 -0.722216327631E-05  0.915242071642E-05  0.196433575184E-04  0.836618164612E-05 -0.658348562865E-05 -0.248703327088E-05  0.130052421810E-04  0.158296297741E-04  0.194012386601E-05 -0.667666608933E-05  0.252415065916E-05  0.144580335473E-04  0.106630959635E-04 -0.250004814006E-05 -0.464075583295E-05  0.668261009196E-05  0.135625668918E-04  0.549031165065E-05 -0.475442857351E-05 -0.141863370118E-05  0.955578707362E-05  0.109757775135E-04  0.100962222405E-05 -0.479552272736E-05  0.221103391596E-05  0.105587932921E-04  0.745014767745E-05 -0.214013743971E-05 -0.332279387294E-05  0.525938912688E-05  0.998032464850E-05  0.363971025763E-05 -0.365767846233E-05 -0.849518414725E-06  0.729418570700E-05  0.800640736998E-05  0.381624573720E-06 -0.367770985576E-05  0.185220903859E-05
     0.82031250  0.135600957947E-04 -0.108905414891E-04 -0.537420419278E-05  0.188221729331E-04  0.242293499468E-04  0.321243237522E-05 -0.104528789961E-04  0.251489359471E-05  0.209511908906E-04  0.162919623108E-04 -0.338516451848E-05 -0.747270314605E-05  0.892880143510E-05  0.196028922801E-04  0.844657097332E-05 -0.647764272799E-05 -0.258757540905E-05  0.130957869260E-04  0.157228605531E-04  0.192997049453E-05 -0.679741197018E-05  0.249481649917E-05  0.145040712596E-04  0.106484840217E-04 -0.259068701780E-05 -0.483208805235E-05  0.673318027111E-05  0.136222597575E-04  0.537978075954E-05 -0.470346230941E-05 -0.149717823206E-05  0.948655360844E-05  0.109742377390E-04  0.900298289253E-06 -0.490603179060E-05  0.206029631045E-05  0.105976241684E-04  0.737900199965E-05 -0.216748458115E-05 -0.333066259373E-05  0.521714900970E-05  0.996713151835E-05  0.367116444977E-05 -0.373678335563E-05 -0.882914321210E-06  0.730068541088E-05  0.803986858955E-05  0.406797852293E-06 -0.371186365555E-05  0.184515863566E-05
     0.88867188  0.136323442348E-04 -0.105372610051E-04 -0.549101969227E-05  0.192212137335E-04  0.243000540650E-04  0.348081243828E-05 -0.108843532871E-04  0.276945092992E-05  0.213169478229E-04  0.162517808349E-04 -0.339910479852E-05 -0.736973424864E-05  0.922866092878E-05  0.198256730073E-04  0.838686992211E-05 -0.671967836752E-05 -0.257287433669E-05  0.131289198180E-04  0.159408464242E-04  0.188958824765E-05 -0.681538813296E-05  0.250099969890E-05  0.145969279401E-04  0.107327641672E-04 -0.259009721049E-05 -0.473436602988E-05  0.674828243064E-05  0.136949374792E-04  0.548508887732E-05 -0.485006694362E-05 -0.147457274124E-05  0.962814010563E-05  0.110854934974E-04  0.964065520748E-06 -0.490151796839E-05  0.220174956667E-05  0.106588349809E-04  0.749689070290E-05 -0.221288860303E-05 -0.339903658642E-05  0.529021963303E-05  0.100811257653E-04  0.362781293006E-05 -0.373786542696E-05 -0.895500761544E-06  0.735575304134E-05  0.808434833743E-05  0.339988162068E-06 -0.374680962523E-05  0.185159046850E-05
     0.95703125  0.135759210025E-04 -0.111636009024E-04 -0.574278419663E-05  0.190394675883E-04  0.244486273004E-04  0.312254655910E-05 -0.106800944195E-04  0.249566483035E-05  0.211513979593E-04  0.164009197761E-04 -0.352915731128E-05 -0.762782883612E-05  0.900796931091E-05  0.197864264919E-04  0.846676903166E-05 -0.662482443659E-05 -0.268710891760E-05  0.132357990879E-04  0.158462316904E-04  0.187239083971E-05 -0.693812171448E-05  0.247729872171E-05  0.146448192027E-04  0.107222931547E-04 -0.267679843091E-05 -0.494079586133E-05  0.680673656461E-05  0.137500173878E-04  0.538194535693E-05 -0.480939024783E-05 -0.155192617513E-05  0.956963958743E-05  0.110687906272E-04  0.864193054895E-06 -0.500734586240E-05  0.204946582016E-05  0.106953457362E-04  0.742418842492E-05 -0.223471238314E-05 -0.341610439136E-05  0.524206097907E-05  0.100421857496E-04  0.366798258256E-05 -0.381239783565E-05 -0.934213915116E-06  0.736367928766E-05  0.811215431895E-05  0.374142018700E-06 -0.378517643185E-05  0.183770828244E-05
     1.02539062  0.136547505463E-04 -0.108281883513E-04 -0.572705857849E-05  0.192691113625E-04  0.245086757786E-04  0.339400526173E-05 -0.111109711725E-04  0.274591525340E-05  0.215299551201E-04  0.163541099027E-04 -0.354881967723E-05 -0.753358654038E-05  0.930479200179E-05  0.200091344595E-04  0.840683151182E-05 -0.688103909852E-05 -0.268038957074E-05  0.132694831336E-04  0.160939725902E-04  0.182699852758E-05 -0.696279175827E-05  0.247385605689E-05  0.147384998854E-04  0.108192443804E-04 -0.268163603323E-05 -0.484539714307E-05  0.681039091432E-05  0.138164541568E-04  0.549908918401E-05 -0.496891470902E-05 -0.152629286276E-05  0.974004797172E-05  0.111747303890E-04  0.926559152958E-06 -0.499806128573E-05  0.218797708840E-05  0.107561972982E-04  0.754275743020E-05 -0.227662258112E-05 -0.348670505446E-05  0.532270905751E-05  0.101375426311E-04  0.364098536920E-05 -0.381865993404E-05 -0.946008583469E-06  0.741997928344E-05  0.815385192254E-05  0.312806861302E-06 -0.381953668693E-05  0.184599593922E-05
     1.09375000  0.136038897836E-04 -0.114522708827E-04 -0.579513744015E-05  0.191625422303E-04  0.246460749622E-04  0.304266336570E-05 -0.109075099317E-04  0.246615604738E-05  0.213811781578E-04  0.165012261277E-04 -0.367273833035E-05 -0.780823120294E-05  0.908546644496E-05  0.199554506253E-04  0.848565559863E-05 -0.679848562868E-05 -0.278976017398E-05  0.133439862111E-04  0.160035942827E-04  0.182041685548E-05 -0.709324649506E-05  0.245338878813E-05  0.147936689245E-04  0.108151389213E-04 -0.277969729723E-05 -0.504672379975E-05  0.685630948283E-05  0.138588802656E-04  0.540294649909E-05 -0.493168045068E-05 -0.159595890636E-05  0.967671076069E-05  0.111593562906E-04  0.820322270556E-06 -0.509670871907E-05  0.203321951631E-05  0.107909836515E-04  0.746952582631E-05 -0.229252009376E-05 -0.350934374183E-05  0.529355929757E-05  0.101306932265E-04  0.367910843124E-05 -0.389900833397E-05 -0.983057702797E-06  0.743130567571E-05  0.818317857920E-05  0.346667633266E-06 -0.384953136745E-05  0.183717907021E-05
     1.16210938  0.136850121635E-04 -0.110833670988E-04 -0.578400840823E-05  0.196657729248E-04  0.246981180680E-04  0.332289005200E-05 -0.113453252197E-04  0.272032798421E-05  0.217541910388E-04  0.164636549016E-04 -0.368783821614E-05 -0.773369629314E-05  0.938303219300E-05  0.201792590815E-04  0.843190355226E-05 -0.705621141606E-05 -0.277817480310E-05  0.133590901896E-04  0.162066462508E-04  0.179027949798E-05 -0.711513575880E-05  0.247646039497E-05  0.148844383148E-04  0.108955809992E-04 -0.278968855127E-05 -0.496244274473E-05  0.685798568156E-05  0.139350295285E-04  0.552313349544E-05 -0.509354731548E-05 -0.158263492267E-05  0.982325400400E-05  0.112696179713E-04  0.883209850144E-06 -0.509585925101E-05  0.217795218305E-05  0.108546037154E-04  0.758486839914E-05 -0.234447497860E-05 -0.357728413292E-05  0.537419555258E-05  0.102472540675E-04  0.364236825590E-05 -0.390298191633E-05 -0.995174559648E-06  0.749884156903E-05  0.823153095553E-05  0.283895275288E-06 -0.388850639865E-05  0.185715271073E-05
     1.23046875  0.136297603603E-04 -0.117038916869E-04 -0.591161006014E-05  0.195102966245E-04  0.248427277256E-04  0.296581083603E-05 -0.111440913315E-04  0.244429338636E-05  0.215748368646E-04  0.166227600857E-04 -0.381556901630E-05 -0.801375972515E-05  0.915207419894E-05  0.201282728085E-04  0.853098845255E-05 -0.696318147675E-05 -0.288555725092E-05  0.134496822284E-04  0.160934432643E-04  0.177378501576E-05 -0.724171059119E-05  0.244989291787E-05  0.149235538629E-04  0.108738304334E-04 -0.288878800347E-05 -0.517041917192E-05  0.690503611622E-05  0.139916255648E-04  0.543001260667E-05 -0.505765865455E-05 -0.168074654994E-05  0.974975591816E-05  0.112610723590E-04  0.802687623036E-06 -0.521431820744E-05  0.202632372748E-05  0.108899112092E-04  0.750555136619E-05 -0.239362293541E-05 -0.358560737368E-05  0.533372622158E-05  0.102274980236E-04  0.368170731235E-05 -0.398291695092E-05 -0.103442857835E-05  0.750986828280E-05  0.828293104860E-05  0.317759514701E-06 -0.394281096305E-05  0.185403860087E-05
     1.29882812  0.137233637361E-04 -0.113357891678E-04 -0.591903517488E-05  0.197827739612E-04  0.249363383773E-04  0.324872416968E-05 -0.115802358778E-04  0.270560212812E-05  0.219476733037E-04  0.165821966220E-04 -0.383251472158E-05 -0.790567446529E-05  0.944415751292E-05  0.203557483474E-04  0.846720195113E-05 -0.722572121958E-05 -0.286166846308E-05  0.134948413688E-04  0.163210042956E-04  0.172523164110E-05 -0.726967255105E-05  0.245738874582E-05  0.150050964294E-04  0.109582379082E-04 -0.289937520392E-05 -0.507801814820E-05  0.689766375217E-05  0.140643041959E-04  0.555165024707E-05 -0.522244545209E-05 -0.166483698649E-05  0.989386171568E-05  0.113831692943E-04  0.879777587670E-06 -0.521466290593E-05  0.216977878154E-05  0.109525417429E-04  0.763645039115E-05 -0.244093894253E-05 -0.365375035472E-05  0.541369217899E-05  0.103335851236E-04  0.365242294720E-05 -0.399264490625E-05 -0.104681976154E-05  0.755608698455E-05  0.832346631796E-05  0.241301535198E-06 -0.398849806515E-05  0.184526015801E-05
     1.36718750  0.136797289088E-04 -0.119788428492E-04 -0.607089077675E-05  0.194856784219E-04  0.250819575740E-04  0.288710384666E-05 -0.113683800009E-04  0.242490614255E-05  0.217705492105E-04  0.167359903571E-04 -0.396396217184E-05 -0.816034025775E-05  0.921297942114E-05  0.203012132260E-04  0.853123856359E-05 -0.714805355528E-05 -0.296671601063E-05  0.135965210575E-04  0.162312862813E-04  0.170628925389E-05 -0.739825873097E-05  0.242655482907E-05  0.150374189616E-04  0.109458778752E-04 -0.299272937809E-05 -0.528535247213E-05  0.694442314852E-05  0.141141326822E-04  0.545242573935E-05 -0.518125807503E-05 -0.174373656137E-05  0.981952780421E-05  0.113640016934E-04  0.771599502514E-06 -0.532632247996E-05  0.201582952286E-05  0.109875682028E-04  0.757775706006E-05 -0.245769456342E-05 -0.367158827430E-05  0.537227151653E-05  0.103097545434E-04  0.369771964870E-05 -0.407505376643E-05 -0.108209587779E-05  0.755904193284E-05  0.833867761685E-05  0.276107641639E-06 -0.402780733566E-05  0.182002690963E-05
     1.43554688  0.137773449751E-04 -0.116270539365E-04 -0.610528240941E-05  0.198788420676E-04  0.250101129495E-04  0.316827640745E-05 -0.118115722216E-04  0.268976577900E-05  0.221363970923E-04  0.166941517818E-04 -0.398078736907E-05 -0.805304898677E-05  0.950849516812E-05  0.205284013646E-04  0.846976854518E-05 -0.741888425182E-05 -0.295219183499E-05  0.136177668537E-04  0.164762968780E-04  0.166128154433E-05 -0.741621124689E-05  0.243321414928E-05  0.151185404320E-04  0.110343071356E-04 -0.299011776406E-05 -0.519795685250E-05  0.694828304404E-05  0.141880291267E-04  0.557034172743E-05 -0.533349566467E-05 -0.172028990164E-05  0.997068127617E-05  0.114610884339E-04  0.834480545109E-06 -0.532452440893E-05  0.215773411583E-05  0.110480277726E-04  0.770707811171E-05 -0.250035850513E-05 -0.374214982912E-05  0.544777321920E-05  0.104150785774E-04  0.366713129551E-05 -0.408394134865E-05 -0.109236543722E-05  0.761383944337E-05  0.837289917399E-05  0.219306315330E-06 -0.406316576118E-05  0.182088683687E-05
     1.50390625  0.137272236316E-04 -0.122876335809E-04 -0.624908079772E-05  0.197711760848E-04  0.252136851486E-04  0.280031417788E-05 -0.116043001981E-04  0.241344469032E-05  0.219632511289E-04  0.168512415257E-04 -0.411186147176E-05 -0.831450415717E-05  0.926223219722E-05  0.204901789402E-04  0.855294638313E-05 -0.732938133297E-05 -0.306113156512E-05  0.136921898957E-04  0.163850891113E-04  0.165369476690E-05 -0.754922120905E-05  0.240017288888E-05  0.151664935402E-04  0.110286309791E-04 -0.307705158775E-05 -0.539409575140E-05  0.699610882293E-05  0.142427061292E-04  0.546838236914E-05 -0.528739110450E-05 -0.180058032129E-05  0.990937587630E-05  0.114413342089E-04  0.729726366444E-06 -0.543447504242E-05  0.200065778699E-05  0.110786013465E-04  0.764109427109E-05 -0.252660765909E-05 -0.375866261493E-05  0.540447899766E-05  0.103915917862E-04  0.371146279576E-05 -0.416739885623E-05 -0.112628345050E-05  0.762311083236E-05  0.840188840812E-05  0.260566849875E-06 -0.410551456298E-05  0.180659674243E-05
     1.57226562  0.138127261380E-04 -0.119193200590E-04 -0.624525591775E-05  0.201622933673E-04  0.254296101048E-04  0.307842333314E-05 -0.120486474771E-04  0.267082396022E-05  0.223550669034E-04  0.168105798366E-04 -0.414333453591E-05 -0.820817967906E-05  0.954953520704E-05  0.207416396734E-04  0.849798925628E-05 -0.759252588978E-05 -0.304139689433E-05  0.137090364660E-04  0.166240624822E-04  0.161993352776E-05 -0.757743055146E-05  0.240840472543E-05  0.152606116899E-04  0.111273648145E-04 -0.307877212435E-05 -0.528317877979E-05  0.699802239978E-05  0.143237593875E-04  0.558285819352E-05 -0.544658951185E-05 -0.178568814135E-05  0.100657798612E-04  0.115558623293E-04  0.795248183749E-06 -0.542788075109E-05  0.214592273551E-05  0.111374365588E-04  0.777202239988E-05 -0.257517444879E-05 -0.383078531740E-05  0.546870205653E-05  0.105010731204E-04  0.368262317352E-05 -0.417616229242E-05 -0.113440262339E-05  0.767552137404E-05  0.844618807605E-05  0.201120982979E-06 -0.414909663959E-05  0.181734344551E-05
     1.64062500  0.137511078719E-04 -0.125659198602E-04 -0.636639833829E-05  0.199742953555E-04  0.256130060734E-04  0.271109615824E-05 -0.118351345009E-04  0.236699338529E-05  0.221910231630E-04  0.169687937159E-04 -0.427294071415E-05 -0.847981027619E-05  0.931051999942E-05  0.207067932934E-04  0.858293060446E-05 -0.750143499317E-05 -0.313968644150E-05  0.137954921229E-04  0.165250858117E-04  0.160694105489E-05 -0.770193582866E-05  0.237682888837E-05  0.153078399308E-04  0.111122499220E-04 -0.318064371641E-05 -0.549160586161E-05  0.703964906279E-05  0.143903171193E-04  0.547479749002E-05 -0.540462906429E-05 -0.185980240985E-05  0.999560779746E-05  0.115431339509E-04  0.692267803970E-06 -0.553769496037E-05  0.199053283723E-05  0.111693016152E-04  0.770472524891E-05 -0.260406750385E-05 -0.384721670343E-05  0.539365237273E-05  0.104936816570E-04  0.372217755285E-05 -0.425776852353E-05 -0.116565388453E-05  0.768078643887E-05  0.848127820063E-05  0.237605448206E-06 -0.419021534981E-05  0.180821791673E-05
     1.70898438  0.138396890179E-04 -0.121835018945E-04 -0.636436834611E-05  0.203401868930E-04  0.255894865404E-04  0.303402362078E-05 -0.122812398331E-04  0.262503476733E-05  0.225803669309E-04  0.169282029674E-04 -0.428453586210E-05 -0.838000232761E-05  0.960593115451E-05  0.209523732337E-04  0.851940785651E-05 -0.776198430685E-05 -0.311695384880E-05  0.138417490234E-04  0.167586367752E-04  0.156203680035E-05 -0.774163436290E-05  0.238505276684E-05  0.154092103912E-04  0.111985355034E-04 -0.317524472848E-05 -0.540357495993E-05  0.702817078491E-05  0.144735304275E-04  0.558764895686E-05 -0.555701080884E-05 -0.183190707048E-05  0.101507648651E-04  0.116591618280E-04  0.764760329730E-06 -0.553643621970E-05  0.213605903809E-05  0.112358738988E-04  0.783433279139E-05 -0.265667495114E-05 -0.390165814679E-05  0.546792762179E-05  0.106178704300E-04  0.368323935618E-05 -0.426502629125E-05 -0.117663637411E-05  0.773284682509E-05  0.852680022945E-05  0.177661547696E-06 -0.422911853093E-05  0.181451366643E-05
