     0.68359375  0.278621864709E-04  0.351788476110E-04  0.544370341231E-04  0.518338674738E-04  0.301102445519E-04  0.200655813387E-04  0.332704221364E-04  0.458411304862E-04  0.361943821190E-04  0.179627768375E-04  0.170848234120E-04  0.318085367326E-04  0.370750567527E-04  0.237038038904E-04  0.115428229037E-04  0.172895361175E-04  0.298784379993E-04  0.283916160697E-04  0.146121792568E-04  0.899109636521E-05  0.184934815479E-04  0.269282845693E-04  0.204724346986E-04  0.874576380738E-05  0.903562977328E-05  0.194240783458E-04  0.227508662647E-04  0.135644804686E-04  0.575708600081E-05  0.104447344711E-04  0.193946707441E-04  0.181740579137E-04  0.852232551551E-05  0.497166593050E-05  0.121661551020E-04  0.180748211278E-04  0.131825145218E-04  0.499253792441E-05  0.567246024730E-05  0.133600933623E-04  0.156634250743E-04  0.877260117704E-05  0.325529617839E-05  0.705986030880E-05  0.136819071486E-04  0.124739754028E-04  0.527478778167E-05  0.300189321933E-05  0.865753736434E-05  0.129871177705E-04
     0.75195312  0.274536796496E-04  0.348105822923E-04  0.537211490155E-04  0.516089166922E-04  0.294366618618E-04  0.192694078578E-04  0.329053873429E-04  0.454066066595E-04  0.358404649887E-04  0.178242826223E-04  0.171908031916E-04  0.318284255627E-04  0.369764347852E-04  0.236213672906E-04  0.114455069706E-04  0.174842680281E-04  0.300573592540E-04  0.284752732114E-04  0.146442243931E-04  0.897445443115E-05  0.185593180504E-04  0.269762294920E-04  0.204306343221E-04  0.876756712387E-05  0.901065504877E-05  0.194245676539E-04  0.228626977332E-04  0.136479102366E-04  0.569559779251E-05  0.103758993646E-04  0.192640873138E-04  0.179063354153E-04  0.826306768431E-05  0.477325193060E-05  0.119995684145E-04  0.179647449841E-04  0.131172519104E-04  0.485268492412E-05  0.546925548406E-05  0.132700033646E-04  0.155828765855E-04  0.869076666277E-05  0.324398524754E-05  0.703175192029E-05  0.137082206493E-04  0.124929656522E-04  0.526386793354E-05  0.304089121528E-05  0.865674337547E-05  0.130423868541E-04
     0.82031250  0.274736667052E-04  0.350715599780E-04  0.541920126125E-04  0.520025496371E-04  0.299880684906E-04  0.198574362003E-04  0.332772469847E-04  0.460406445200E-04  0.362394748663E-04  0.178197606147E-04  0.170041930687E-04  0.319184910040E-04  0.372274844267E-04  0.236628184211E-04  0.114017111628E-04  0.172612544702E-04  0.300043120660E-04  0.284778070636E-04  0.145132526086E-04  0.886169982550E-05  0.185242388397E-04  0.270460986940E-04  0.205220985663E-04  0.864190315042E-05  0.894503682503E-05  0.195147076738E-04  0.228877725021E-04  0.135550226332E-04  0.562318473385E-05  0.104282316897E-04  0.194808635570E-04  0.182253606908E-04  0.847740739118E-05  0.487824127049E-05  0.121960665638E-04  0.181557024916E-04  0.132051582113E-04  0.491401988256E-05  0.560652188142E-05  0.134411820909E-04  0.157359445438E-04  0.876967260410E-05  0.316733326144E-05  0.704620197212E-05  0.137643110065E-04  0.125042261061E-04  0.525635141457E-05  0.292536424240E-05  0.866841492098E-05  0.130718326545E-04
     0.88867188  0.271077351499E-04  0.348031608155E-04  0.541753870493E-04  0.516684158356E-04  0.293204866466E-04  0.190641785593E-04  0.329226677422E-04  0.456230554846E-04  0.358707511623E-04  0.176682606252E-04  0.170680959855E-04  0.319397877320E-04  0.371193964384E-04  0.235629777308E-04  0.112729858301E-04  0.174397828232E-04  0.301824184135E-04  0.285664791591E-04  0.145577769217E-04  0.884151268110E-05  0.185704411706E-04  0.270834334515E-04  0.204614079848E-04  0.866743539518E-05  0.890461706149E-05  0.194751992240E-04  0.229915549426E-04  0.136276948979E-04  0.556706982024E-05  0.103385473267E-04  0.193469586520E-04  0.179673315870E-04  0.819701836008E-05  0.468884263682E-05  0.120250997497E-04  0.180465249286E-04  0.131399428938E-04  0.477184585179E-05  0.540714427189E-05  0.133319763336E-04  0.156521091412E-04  0.870477106218E-05  0.314498265652E-05  0.701329054209E-05  0.137752676892E-04  0.125320757434E-04  0.524539154867E-05  0.296804228128E-05  0.866689697432E-05  0.131185106511E-04
     0.95703125  0.272017477982E-04  0.351059134118E-04  0.550058066437E-04  0.520884568687E-04  0.298662052955E-04  0.196564014914E-04  0.333073694492E-04  0.462514763058E-04  0.362740793207E-04  0.176437351911E-04  0.168314854818E-04  0.320194885717E-04  0.373636285076E-04  0.236198411585E-04  0.112204343168E-04  0.171975771082E-04  0.301221825794E-04  0.285687146970E-04  0.144413297676E-04  0.871866086527E-05  0.185311728274E-04  0.271472108579E-04  0.205410251510E-04  0.855477992445E-05  0.882489530341E-05  0.195633128897E-04  0.229748748097E-04  0.135363188747E-04  0.549978813069E-05  0.103702068373E-04  0.195729207917E-04  0.183072552318E-04  0.840721531858E-05  0.479126993014E-05  0.122115916383E-04  0.182497515198E-04  0.132378418130E-04  0.483549729324E-05  0.555256337975E-05  0.134933006848E-04  0.157975682669E-04  0.877718957781E-05  0.307190293825E-05  0.703840760252E-05  0.138165669341E-04  0.125480173665E-04  0.522624986843E-05  0.285506212094E-05  0.868866573001E-05  0.131359711304E-04
     1.02539062  0.268525218416E-04  0.348790454154E-04  0.545495859114E-04  0.522440059285E-04  0.291763135465E-04  0.188576595974E-04  0.329422982759E-04  0.458059475932E-04  0.359106888936E-04  0.174799552042E-04  0.169004179043E-04  0.320366234519E-04  0.372507638531E-04  0.235434636124E-04  0.111093413580E-04  0.173809567059E-04  0.303012038785E-04  0.286492086161E-04  0.144845953400E-04  0.869923042046E-05  0.185999815585E-04  0.271870230790E-04  0.204986154131E-04  0.858425937622E-05  0.880302468431E-05  0.195281718334E-04  0.230551740970E-04  0.136374374051E-04  0.545457487533E-05  0.102897547549E-04  0.194383210328E-04  0.180500301212E-04  0.813769020169E-05  0.459581451651E-05  0.120391614473E-04  0.181336763490E-04  0.131793758555E-04  0.469245878776E-05  0.534217906534E-05  0.133790208565E-04  0.157179492817E-04  0.871298198035E-05  0.304623040392E-05  0.700685723132E-05  0.138285622597E-04  0.125839369503E-04  0.521310084878E-05  0.289549734589E-05  0.869120412972E-05  0.131799924930E-04
     1.09375000  0.269368119916E-04  0.351282542397E-04  0.548204661754E-04  0.524255301571E-04  0.297206115647E-04  0.194661861315E-04  0.333277021127E-04  0.464309741801E-04  0.363159451808E-04  0.174765955308E-04  0.166886711668E-04  0.321213374264E-04  0.375089803129E-04  0.236118667090E-04  0.110694218165E-04  0.171451938513E-04  0.302391308651E-04  0.286626000161E-04  0.143428796946E-04  0.858828116179E-05  0.185714561667E-04  0.272795241472E-04  0.205878459383E-04  0.844188889459E-05  0.877250840858E-05  0.196049259102E-04  0.230476052820E-04  0.135501441036E-04  0.540784731129E-05  0.103469828900E-04  0.196528908418E-04  0.183765005204E-04  0.835273749544E-05  0.470682425657E-05  0.122256624309E-04  0.183257470781E-04  0.132742461574E-04  0.475609522255E-05  0.547570652998E-05  0.135261880132E-04  0.158620332513E-04  0.879071194504E-05  0.297152314488E-05  0.702128954799E-05  0.138632731250E-04  0.126084487420E-04  0.519501736562E-05  0.277905201074E-05  0.871193878993E-05  0.132049999593E-04
     1.16210938  0.265909075097E-04  0.347530331055E-04  0.544270915270E-04  0.517714761372E-04  0.290255102300E-04  0.186482520803E-04  0.329531467287E-04  0.459823640995E-04  0.359531877621E-04  0.173498356162E-04  0.167727157532E-04  0.321347761201E-04  0.374027840735E-04  0.235333372984E-04  0.109628535938E-04  0.173323060153E-04  0.304165841953E-04  0.287576058327E-04  0.143775641845E-04  0.857464965520E-05  0.186349680007E-04  0.273291843769E-04  0.205240230571E-04  0.845219983603E-05  0.877404454513E-05  0.195770480786E-04  0.231554204220E-04  0.136272610689E-04  0.537131973033E-05  0.102632702692E-04  0.194976673811E-04  0.181161831279E-04  0.807475043985E-05  0.452490394309E-05  0.120383319882E-04  0.182145522558E-04  0.132095783556E-04  0.461059380541E-05  0.528602186023E-05  0.134155925480E-04  0.157782851602E-04  0.870982694323E-05  0.296456710203E-05  0.699839938534E-05  0.138696705108E-04  0.126489976537E-04  0.517495118402E-05  0.282211044578E-05  0.870927669894E-05  0.132421619128E-04
     1.23046875  0.267136183538E-04  0.349430920323E-04  0.549606884306E-04  0.521125075466E-04  0.295852314594E-04  0.192480620171E-04  0.333571624651E-04  0.466159290227E-04  0.363741710316E-04  0.173580556293E-04  0.165758883668E-04  0.322175183101E-04  0.376461030100E-04  0.235879069805E-04  0.109192869786E-04  0.170942203113E-04  0.303553551930E-04  0.287703678623E-04  0.142626322486E-04  0.845332760946E-05  0.185890003195E-04  0.274089179584E-04  0.206053537113E-04  0.831310808280E-05  0.871594784257E-05  0.196837409021E-04  0.231618560065E-04  0.135164891617E-04  0.531778323420E-05  0.103085658338E-04  0.197152003238E-04  0.184448090295E-04  0.829377131595E-05  0.464141294287E-05  0.122208466564E-04  0.184141154023E-04  0.132980430863E-04  0.467905738333E-05  0.544460726815E-05  0.135750351546E-04  0.159474166139E-04  0.876310150488E-05  0.289634226647E-05  0.701543513060E-05  0.139113035402E-04  0.126724262373E-04  0.514284965902E-05  0.269963197752E-05  0.872906366567E-05  0.132430695885E-04
     1.29882812  0.263960082520E-04  0.345893677149E-04  0.546586779819E-04  0.521707370353E-04  0.287958937406E-04  0.184343552974E-04  0.330094335368E-04  0.461540948891E-04  0.360027552233E-04  0.171878709807E-04  0.166681656992E-04  0.322351988871E-04  0.375220079150E-04  0.234852122958E-04  0.107870337160E-04  0.172771688085E-04  0.305359790218E-04  0.288647333946E-04  0.143127663250E-04  0.842773624754E-05  0.186344914255E-04  0.274382255157E-04  0.205464912142E-04  0.831866964290E-05  0.868851475389E-05  0.196529181267E-04  0.232578167925E-04  0.135840782605E-04  0.526062603967E-05  0.102272824734E-04  0.195802476810E-04  0.181741161214E-04  0.801263286121E-05  0.443391627414E-05  0.120430295283E-04  0.183016982191E-04  0.132321829369E-04  0.454518794868E-05  0.525593623024E-05  0.134552992677E-04  0.158854563779E-04  0.866977097758E-05  0.289058698399E-05  0.697330233379E-05  0.139258618219E-04  0.127107978187E-04  0.510880317961E-05  0.274953299595E-05  0.873031694937E-05  0.132830327857E-04
     1.36718750  0.264947775577E-04  0.348145840690E-04  0.552340534341E-04  0.529176759301E-04  0.293506527669E-04  0.190452465176E-04  0.334104370268E-04  0.467898535135E-04  0.364133993571E-04  0.171496812982E-04  0.164641514857E-04  0.323046624544E-04  0.377804135496E-04  0.235378993239E-04  0.107406813186E-04  0.170343628270E-04  0.304691857309E-04  0.288618648483E-04  0.141903929034E-04  0.831718080008E-05  0.185818444152E-04  0.275118018180E-04  0.206484110095E-04  0.817332875158E-05  0.863389232109E-05  0.197344907065E-04  0.232773363678E-04  0.134757656269E-04  0.518509568792E-05  0.102848298411E-04  0.198121651920E-04  0.185115695785E-04  0.822245965537E-05  0.453459142591E-05  0.122390174511E-04  0.185119242815E-04  0.133220273710E-04  0.461616446046E-05  0.540937071491E-05  0.136061435114E-04  0.160508625413E-04  0.872410328157E-05  0.283337317342E-05  0.698249050402E-05  0.139735502671E-04  0.127347584566E-04  0.508061339133E-05  0.264762934421E-05  0.874211491464E-05  0.133103612825E-04
     1.43554688  0.261413897533E-04  0.344730578945E-04  0.549887809029E-04  0.525793548150E-04  0.290454772767E-04  0.182224212040E-04  0.330296534230E-04  0.463254873466E-04  0.360322956112E-04  0.169805462065E-04  0.165615001606E-04  0.323069361912E-04  0.376808711735E-04  0.234618873947E-04  0.106319957922E-04  0.172240579559E-04  0.306589718093E-04  0.289434610750E-04  0.142295793921E-04  0.831814213598E-05  0.186297547771E-04  0.275633265119E-04  0.206052118301E-04  0.819905926619E-05  0.860373165779E-05  0.196852688532E-04  0.234021717915E-04  0.135592326842E-04  0.513960321769E-05  0.102035210148E-04  0.196767141460E-04  0.182507519639E-04  0.794204879639E-05  0.433545210399E-05  0.120538761621E-04  0.184041909961E-04  0.132535551529E-04  0.445828391094E-05  0.520098410561E-05  0.134838392114E-04  0.159738174261E-04  0.863093646331E-05  0.282312453237E-05  0.693809670338E-05  0.139952408063E-04  0.127788707687E-04  0.505768275616E-05  0.270083410214E-05  0.873686803970E-05  0.133495223054E-04
     1.50390625  0.262285302597E-04  0.347109016730E-04  0.555336446268E-04  0.527201045770E-04  0.294971687254E-04  0.188396497833E-04  0.334207034030E-04  0.469614642498E-04  0.364727857232E-04  0.169641534740E-04  0.163565255207E-04  0.323865933751E-04  0.379503508157E-04  0.235348779825E-04  0.105879153125E-04  0.169785325852E-04  0.306121473841E-04  0.289455510938E-04  0.141032087413E-04  0.821915728011E-05  0.185860717465E-04  0.276473529084E-04  0.206975255423E-04  0.810343408375E-05  0.853354958963E-05  0.197802928597E-04  0.234131821344E-04  0.134734355015E-04  0.508564653501E-05  0.102486283140E-04  0.199092828552E-04  0.185870867426E-04  0.817385080154E-05  0.444334636995E-05  0.122394030768E-04  0.186146899068E-04  0.133452540467E-04  0.452365338788E-05  0.533109368916E-05  0.136337703225E-04  0.161337375175E-04  0.869722589414E-05  0.275877914646E-05  0.693572019372E-05  0.140479705806E-04  0.127980638354E-04  0.503676255903E-05  0.259531248048E-05  0.874691704666E-05  0.133735939016E-04
     1.57226562  0.258520267380E-04  0.343830070051E-04  0.551630655536E-04  0.523744092789E-04  0.283529261651E-04  0.180060196726E-04  0.330383627443E-04  0.465033663204E-04  0.361184866051E-04  0.168090864463E-04  0.164465363923E-04  0.323983877024E-04  0.378538934456E-04  0.234532235481E-04  0.104710770756E-04  0.171633928403E-04  0.307993832394E-04  0.290372336167E-04  0.141526052175E-04  0.820744025987E-05  0.186536017281E-04  0.276931277767E-04  0.206372496905E-04  0.814664144855E-05  0.850779633765E-05  0.197508725250E-04  0.235075367527E-04  0.135718228194E-04  0.503194451085E-05  0.101554242065E-04  0.197781610041E-04  0.183113843377E-04  0.790321973909E-05  0.423874735134E-05  0.120540335047E-04  0.185000608326E-04  0.132753102662E-04  0.439996074419E-05  0.512172118761E-05  0.135205309562E-04  0.160434447025E-04  0.862476372276E-05  0.275933075500E-05  0.689002627041E-05  0.140786496559E-04  0.128253132061E-04  0.501588692714E-05  0.264975778919E-05  0.873280168889E-05  0.134289548441E-04
     1.64062500  0.259235766862E-04  0.346549895767E-04  0.556672966923E-04  0.527598640474E-04  0.288393075607E-04  0.186533707165E-04  0.334342403221E-04  0.471616331197E-04  0.365713822248E-04  0.168147798831E-04  0.162276755873E-04  0.324627471855E-04  0.381134268537E-04  0.235182687902E-04  0.104243026726E-04  0.169157683558E-04  0.307363443426E-04  0.290517982648E-04  0.140238407766E-04  0.808577260614E-05  0.186111610674E-04  0.277723120234E-04  0.207250068343E-04  0.801427540864E-05  0.846003058541E-05  0.198446978175E-04  0.234968192672E-04  0.134828933369E-04  0.496720122101E-05  0.101977930171E-04  0.200063459488E-04  0.186501820281E-04  0.813509268482E-05  0.434407411376E-05  0.122436440506E-04  0.187037167052E-04  0.133683206514E-04  0.447545517090E-05  0.526293570147E-05  0.137030328915E-04  0.161952611961E-04  0.869748964760E-05  0.268732446784E-05  0.689559237799E-05  0.141374130180E-04  0.128385809148E-04  0.498873578181E-05  0.253731059274E-05  0.873927183420E-05  0.134558631544E-04
     1.70898438  0.255388622463E-04  0.343325737049E-04  0.553321551706E-04  0.525252216903E-04  0.283852587017E-04  0.177543806785E-04  0.330411203322E-04  0.467007957923E-04  0.361708007404E-04  0.166663503478E-04  0.163123731909E-04  0.324567699863E-04  0.379905286536E-04  0.234161016124E-04  0.102979074654E-04  0.171043520822E-04  0.309106690111E-04  0.291465003102E-04  0.140622005347E-04  0.805828040029E-05  0.186539073184E-04  0.278197640000E-04  0.206540644285E-04  0.802418799140E-05  0.844030364533E-05  0.198007273866E-04  0.235820898524E-04  0.135524678626E-04  0.491686296300E-05  0.101155792436E-04  0.198536636162E-04  0.183774864126E-04  0.785105385148E-05  0.414166106566E-05  0.120589238577E-04  0.185879853234E-04  0.133068369905E-04  0.433353443441E-05  0.505121988681E-05  0.136101552926E-04  0.161176139954E-04  0.862076194608E-05  0.267139830612E-05  0.685502209308E-05  0.141619557326E-04  0.128756973936E-04  0.497132759847E-05  0.258514637608E-05  0.873955741554E-05  0.135143873194E-04
     1.77734375  0.256157309195E-04  0.345834123436E-04  0.558658830414E-04  0.529667959199E-04  0.293442881230E-04  0.183514493983E-04  0.334391006618E-04  0.473554027849E-04  0.365819469152E-04  0.166660138348E-04  0.160808922374E-04  0.325321998389E-04  0.382501893910E-04  0.234760573221E-04  0.102516587503E-04  0.168557235156E-04  0.308396265609E-04  0.291347514576E-04  0.139420908454E-04  0.793025446910E-05  0.186155702977E-04  0.279142095678E-04  0.207278299058E-04  0.789233217802E-05  0.836574599816E-05  0.199154837901E-04  0.235864299611E-04  0.134390502353E-04  0.485778173243E-05  0.101644773167E-04  0.200791546376E-04  0.187188015843E-04  0.808109416539E-05  0.425001462645E-05  0.122608344100E-04  0.187935293070E-04  0.134045903906E-04  0.440257463197E-05  0.518988053955E-05  0.137803999678E-04  0.162671676662E-04  0.869577161211E-05  0.260130036622E-05  0.686586872689E-05  0.142173239510E-04  0.128952151499E-04  0.495103131470E-05  0.245775936492E-05  0.875496971275E-05  0.135501823024E-04
