     0.68359375 -0.166981283110E-02 -0.557470694184E-02 -0.282290996984E-02 -0.340357562527E-02 -0.466250441968E-02 -0.143960560672E-02 -0.415477436036E-02 -0.159382610582E-02 -0.324796233326E-02 -0.200805510394E-02 -0.201522372663E-02 -0.215453747660E-02 -0.560398213565E-03 -0.308401999064E-02 -0.353258277755E-03 -0.238339253701E-02 -0.399985263357E-03 -0.924744643271E-03 -0.196159980260E-02 -0.234468476265E-03
     0.75195312 -0.186050543562E-02 -0.525117386132E-02 -0.278468476608E-02 -0.323947169818E-02 -0.460797641426E-02 -0.136588490568E-02 -0.401234626770E-02 -0.799146480858E-03 -0.260382797569E-02 -0.196810043417E-02 -0.187014776748E-02 -0.211902987212E-02 -0.489207974169E-03 -0.291158165783E-02 -0.542786554433E-03 -0.246174284257E-02 -0.867064460181E-03 -0.106559542473E-02 -0.210879580118E-02 -0.122974146507E-03
     0.82031250 -0.185945129488E-02 -0.608723843470E-02 -0.319713097997E-02 -0.347564578988E-02 -0.486416043714E-02 -0.101795932278E-02 -0.381456688046E-02 -0.505970907398E-03 -0.349407759495E-02 -0.118667993229E-02 -0.174521829467E-02 -0.240578060038E-02 -0.627110945061E-03 -0.290465983562E-02 -0.514653685968E-03 -0.264250463806E-02 -0.141630880535E-02 -0.963545287959E-03 -0.148669641931E-02 -0.327755202306E-03
     0.88867188 -0.190045475028E-02 -0.669043650851E-02 -0.320874853060E-02 -0.337297120132E-02 -0.494006602094E-02 -0.468467449537E-03 -0.355521566235E-02 -0.216609667405E-03 -0.423523364589E-02 -0.530289195012E-03 -0.155627925415E-02 -0.256184418686E-02 -0.281758751953E-03 -0.311278947629E-02 -0.637506775092E-03 -0.250799744390E-02 -0.942396814935E-03 -0.994284288026E-03 -0.139160593972E-02 -0.415903370595E-03
     0.95703125 -0.197617500089E-02 -0.687767332420E-02 -0.322088226676E-02 -0.316646462306E-02 -0.505987089127E-02 -0.999903888442E-03 -0.449663167819E-02 -0.495548069011E-03 -0.429032556713E-02 -0.954676885158E-03 -0.167250121012E-02 -0.259174872190E-02 -0.216268221266E-03 -0.392551487312E-02 -0.576659396756E-03 -0.249001127668E-02 -0.563098816201E-03 -0.832528690808E-03 -0.154855812434E-02 -0.354965537554E-03
     1.02539062 -0.191531097516E-02 -0.656643137336E-02 -0.312782707624E-02 -0.297666224651E-02 -0.482428120449E-02 -0.134318717755E-02 -0.591497216374E-02 -0.449868472060E-03 -0.325129460543E-02 -0.147963222116E-02 -0.186730525456E-02 -0.273550837301E-02  0.964700393524E-05 -0.398180587217E-02 -0.714961439371E-03 -0.227558775805E-02  0.802682887297E-03 -0.890273891855E-03 -0.157168006990E-02  0.127501203679E-03
     1.09375000 -0.182625965681E-02 -0.627056090161E-02 -0.321415322833E-02 -0.306086591445E-02 -0.469294097275E-02 -0.141365814488E-02 -0.572160957381E-02 -0.704382837284E-03 -0.318342400715E-02 -0.162695266772E-02 -0.194801227190E-02 -0.270337052643E-02 -0.295165984426E-03 -0.269461050630E-02 -0.718577124644E-03 -0.250120926648E-02  0.196048174985E-03 -0.751940649934E-03 -0.163318403065E-02  0.165470002685E-03
     1.16210938 -0.170809240080E-02 -0.595954013988E-02 -0.318724336103E-02 -0.303829088807E-02 -0.449679791927E-02 -0.131080741994E-02 -0.514595489949E-02 -0.592497061007E-03 -0.283285113983E-02 -0.173752417322E-02 -0.207653827965E-02 -0.283113424666E-02 -0.131664230139E-03 -0.254796352237E-02 -0.988037558272E-03 -0.254710600711E-02 -0.819417182356E-03 -0.810394354630E-03 -0.165260222275E-02 -0.338729914802E-04
     1.23046875 -0.176621542778E-02 -0.579341081902E-02 -0.274635874666E-02 -0.326712592505E-02 -0.472560664639E-02 -0.142530142330E-02 -0.473768590018E-02 -0.883704924490E-03 -0.296655925922E-02 -0.163503910881E-02 -0.211973558180E-02 -0.260540400632E-02 -0.457952002762E-03 -0.249166507274E-02 -0.694979738910E-03 -0.266846595332E-02 -0.151148228906E-02 -0.600886007305E-03 -0.158592662774E-02 -0.264908885583E-03
     1.29882812 -0.188727979548E-02 -0.591847626492E-02 -0.350730028003E-02 -0.436825957149E-02 -0.478435121477E-02 -0.155458552763E-02 -0.454035680741E-02 -0.706168531906E-03 -0.286840926856E-02 -0.171349546872E-02 -0.200115353800E-02 -0.247006909922E-02 -0.280102394754E-03 -0.256435549818E-02  0.790852936916E-03 -0.251042284071E-02 -0.134948035702E-02 -0.815318082459E-03 -0.158215011470E-02 -0.424596219091E-03
     1.36718750 -0.185966503341E-02 -0.603059818968E-02 -0.446389988065E-02 -0.431967899203E-02 -0.439843768254E-02 -0.154020171613E-02 -0.460695289075E-02 -0.775052583776E-03 -0.333493761718E-02 -0.165288941935E-02 -0.896296231076E-03 -0.213700113818E-02 -0.405254017096E-03 -0.241733784787E-02  0.115716294385E-02 -0.260280026123E-02 -0.124043622054E-02 -0.855147023685E-03 -0.160295877140E-02 -0.478841073345E-03
     1.43554688 -0.176970940083E-02 -0.609999708831E-02 -0.414223177359E-02 -0.356011441909E-02 -0.404549809173E-02 -0.129145721439E-02 -0.447644572705E-02 -0.549064483494E-03 -0.342650851235E-02 -0.167855585460E-02 -0.595673569478E-03 -0.233687320724E-02 -0.408469175454E-03 -0.250556925312E-02  0.438976014266E-03 -0.257928459905E-02 -0.998473376967E-03 -0.892292067874E-03 -0.161351729184E-02 -0.613096111920E-03
     1.50390625 -0.192122440785E-02 -0.601104181260E-02 -0.272376136854E-02 -0.346555258147E-02 -0.444416562095E-02 -0.125860108528E-02 -0.456387875602E-02 -0.676412659232E-03 -0.355122867040E-02 -0.161077512894E-02 -0.147702079266E-02 -0.346419331618E-02 -0.586984620895E-03 -0.248701381497E-02  0.458276008430E-05 -0.271211913787E-02 -0.111652968917E-02 -0.141685979906E-02 -0.156326638535E-02 -0.107003969606E-02
     1.57226562 -0.217883987352E-02 -0.606142496690E-02 -0.210558529943E-02 -0.355136790313E-02 -0.460179243237E-02 -0.109499145765E-02 -0.442389585078E-02 -0.537615676876E-03 -0.346686667763E-02 -0.163367239293E-02 -0.213006581180E-02 -0.444912398234E-02 -0.506478012539E-03 -0.269160373136E-02 -0.245642644586E-03 -0.272752670571E-02 -0.109024893027E-02 -0.286556384526E-02 -0.168675102759E-02 -0.207468681037E-02
     1.64062500 -0.202976400033E-02 -0.627700751647E-02 -0.224499707110E-02 -0.313572981395E-02 -0.480976467952E-02 -0.130913569592E-02 -0.441741431132E-02 -0.601717154495E-03 -0.351764564402E-02 -0.139033969026E-02 -0.217745965347E-02 -0.378149584867E-02 -0.656796328258E-03 -0.267346855253E-02 -0.331155169988E-03 -0.276845623739E-02 -0.113780808169E-02 -0.222245720215E-02 -0.162992195692E-02 -0.114603701513E-02
     1.70898438 -0.220159860328E-02 -0.655609508976E-02 -0.305915717036E-02 -0.326361018233E-02 -0.456527341157E-02 -0.147051329259E-02 -0.428276788443E-02 -0.311965413857E-03 -0.355816422962E-02 -0.136647932231E-02 -0.215884670615E-02 -0.322434701957E-02 -0.446295103757E-03 -0.276872515678E-02  0.152857130161E-03 -0.254125124775E-02 -0.988719635643E-03 -0.144417164847E-02 -0.185662775766E-02  0.255347142229E-03
     1.77734375 -0.207372265868E-02 -0.543418060988E-02 -0.326009304263E-02 -0.324914301746E-02 -0.457360222936E-02 -0.138310005423E-02 -0.453408714384E-02 -0.524056900758E-03 -0.360668636858E-02 -0.137534458190E-02 -0.198455131613E-02 -0.256576063111E-02 -0.414650479797E-03 -0.279370020144E-02 -0.110784727440E-03 -0.256082648411E-02 -0.909854308702E-03 -0.999496551231E-03 -0.177146575879E-02  0.596074736677E-03
     1.84570312 -0.209462526254E-02 -0.513090705499E-02 -0.320223439485E-02 -0.346197071485E-02 -0.447522383183E-02 -0.140615238342E-02 -0.449258508161E-02 -0.253105303273E-03 -0.368270371109E-02 -0.196365686134E-02 -0.202956842259E-02 -0.254201469943E-02 -0.745140598156E-03 -0.292613962665E-02 -0.697739538737E-03 -0.245702080429E-02 -0.939090095926E-03 -0.106864434201E-02 -0.138516165316E-02  0.295318546705E-03
     1.91406250 -0.132820825092E-02 -0.592091260478E-02 -0.307072023861E-02 -0.326597061940E-02 -0.449832202867E-02 -0.126803503372E-02 -0.465731648728E-02 -0.407463317970E-03 -0.370689667761E-02 -0.161244685296E-02 -0.204408145510E-02 -0.246523809619E-02 -0.280534004560E-03 -0.294383428991E-02 -0.517116917763E-03 -0.249186647125E-02 -0.904865388293E-03 -0.619605008978E-03 -0.116701622028E-02  0.166814061231E-03
     1.98242188 -0.149383558892E-02 -0.634341780096E-02 -0.292920297943E-02 -0.314745563082E-02 -0.442416220903E-02 -0.134198484011E-02 -0.508358702064E-02 -0.292128301226E-03 -0.380603945814E-02 -0.909114023671E-03 -0.194753811229E-02 -0.272807339206E-02  0.303367065499E-03 -0.302868080325E-02 -0.464347394882E-03 -0.245065055788E-02 -0.876282283571E-03 -0.275381957181E-03 -0.146068108734E-02 -0.630591355730E-03
     2.05078125 -0.176376593299E-02 -0.649628043175E-02 -0.288870232180E-02 -0.252539827488E-02 -0.466268509626E-02 -0.119557010476E-02 -0.606346316636E-02 -0.844832320581E-04 -0.381895457394E-02 -0.127133063506E-02 -0.216868962161E-02 -0.261683505960E-02 -0.119656921015E-03 -0.316990376450E-02 -0.277647428447E-03 -0.252034398727E-02 -0.798027263954E-03 -0.914924137760E-03 -0.156817794777E-02 -0.629185058642E-03
     2.11914062 -0.220272736624E-02 -0.649541011080E-02 -0.292459013872E-02 -0.307860947214E-02 -0.476822862402E-02 -0.117438007146E-02 -0.552136963233E-02  0.628893540124E-04 -0.391497230157E-02 -0.182410608977E-02 -0.180820038076E-02 -0.277433008887E-02 -0.122672179714E-03 -0.317955855280E-02 -0.247221119935E-03 -0.254925084300E-02 -0.798917782959E-03 -0.131662201602E-02 -0.179754022975E-02 -0.570660995436E-04
     2.18750000 -0.205302028917E-02 -0.649209320545E-02 -0.312726455741E-02 -0.404119305313E-02 -0.464820582420E-02 -0.832616467960E-03 -0.523262144998E-02 -0.131242733914E-03 -0.339367240667E-02 -0.173377268948E-02 -0.169690826442E-02 -0.266661751084E-02 -0.212739032577E-03 -0.313884904608E-02 -0.165066201589E-03 -0.246030441485E-02 -0.967838219367E-03 -0.122698908672E-02 -0.175832468085E-02  0.254693499301E-03
     2.25585938 -0.142979330849E-02 -0.666737370193E-02 -0.348949944600E-02 -0.396657269448E-02 -0.393728539348E-02 -0.490185688250E-03 -0.471377372742E-02 -0.196520844474E-02 -0.231089442968E-02 -0.188037473708E-02 -0.181538565084E-02 -0.281518278643E-02 -0.450673833257E-03 -0.304044014774E-02 -0.253299280303E-03 -0.226311502047E-02 -0.916838645935E-03 -0.118848320562E-02 -0.178365095053E-02  0.236662832322E-03
     2.32421875 -0.109532661736E-02 -0.663332873955E-02 -0.343884760514E-02 -0.318267033435E-02 -0.403264909983E-02 -0.694163434673E-03 -0.486763101071E-02 -0.248517002910E-02 -0.251069269143E-02 -0.161555421073E-02 -0.196060957387E-02 -0.279488507658E-02 -0.169823714532E-02 -0.317866820842E-02 -0.217575332499E-03 -0.171659584157E-02 -0.827241863590E-03 -0.111392093822E-02 -0.175824994221E-02  0.324644672219E-03
     2.39257812 -0.134849490132E-02 -0.626806821674E-02 -0.311121833511E-02 -0.258937454782E-02 -0.436328584328E-02 -0.152621534653E-02 -0.485939206555E-02 -0.104004959576E-02 -0.304451584816E-02 -0.180181418546E-02 -0.196816306561E-02 -0.292937690392E-02 -0.170993362553E-02 -0.327090267092E-02 -0.320241902955E-03 -0.656273157801E-03 -0.799811619800E-03 -0.115336058661E-02 -0.174295331817E-02 -0.125317703350E-03
     2.46093750 -0.151487230323E-02 -0.614789407700E-02 -0.322899105959E-02 -0.288435397670E-02 -0.470100855455E-02 -0.134628661908E-02 -0.496348552406E-02 -0.304658809910E-03 -0.314599042758E-02 -0.171195657458E-02 -0.200134096667E-02 -0.286039523780E-02 -0.719046336599E-03 -0.356403202750E-02 -0.220415255171E-03 -0.145834218711E-02 -0.887216068804E-03 -0.117994949687E-02 -0.172009179369E-02 -0.186723103980E-03
     2.52929688 -0.187046290375E-02 -0.600325735286E-02 -0.328949722461E-02 -0.340061937459E-02 -0.578411668539E-02 -0.139427359682E-02 -0.479563092813E-02 -0.189135826076E-03 -0.317909009755E-02 -0.169548392296E-02 -0.178396829870E-02 -0.279271719046E-02 -0.144132354762E-03 -0.360975670628E-02 -0.138576011523E-03 -0.262858509086E-02 -0.920641061384E-03 -0.131014687940E-02 -0.182347744703E-02 -0.243523434619E-03
     2.59765625 -0.171900622081E-02 -0.607690680772E-02 -0.346820475534E-02 -0.371506414376E-02 -0.589786563069E-02 -0.109869160224E-02 -0.483962520957E-02 -0.346156040905E-03 -0.321734580211E-02 -0.169388228096E-02 -0.152231915854E-02 -0.245916703716E-02 -0.107320491225E-03 -0.333428638987E-02 -0.707341023372E-04 -0.272658979520E-02 -0.914708594792E-03 -0.123527122196E-02 -0.189439475071E-02 -0.227007956710E-03
     2.66601562 -0.184362486470E-02 -0.596001651138E-02 -0.334287527949E-02 -0.372861791402E-02 -0.507856858894E-02 -0.125231442507E-02 -0.479585956782E-02 -0.406433595344E-03 -0.348878209479E-02 -0.161917810328E-02 -0.131324259564E-02 -0.247133988887E-02 -0.202230468858E-03 -0.166783027817E-02 -0.124724843772E-03 -0.269481749274E-02 -0.880966777913E-03 -0.880441570189E-03 -0.187770917546E-02 -0.434584391769E-03
     2.73437500 -0.192194862757E-02 -0.594823714346E-02 -0.309390551411E-02 -0.347912381403E-02 -0.494595803320E-02 -0.109553430229E-02 -0.486933393404E-02 -0.432542205090E-03 -0.356759293936E-02 -0.959106022492E-03 -0.130149023607E-02 -0.248892302625E-02 -0.358196237357E-03 -0.152764387894E-02 -0.548087591596E-04 -0.247901026160E-02 -0.842489360366E-03 -0.715623667929E-03 -0.205987575464E-02 -0.450053688837E-03
     2.80273438 -0.190500181634E-02 -0.614366214722E-02 -0.286981207319E-02 -0.260762171820E-02 -0.478952052072E-02 -0.132667738944E-02 -0.472398893908E-02 -0.561461900361E-03 -0.371818640269E-02 -0.342435698258E-03 -0.113705021795E-02 -0.270871026441E-02 -0.386079656892E-03 -0.246980809607E-02 -0.946615982684E-04 -0.237499643117E-02 -0.859295250848E-03 -0.974218535703E-03 -0.218730978668E-02 -0.440322590293E-03
     2.87109375 -0.188861542847E-02 -0.662954756990E-02 -0.296126515605E-02 -0.250989664346E-02 -0.424276152626E-02 -0.114703166764E-02 -0.458804285154E-02 -0.428431027103E-03 -0.376338604838E-02 -0.119419640396E-02 -0.212571118027E-02 -0.277227768674E-02 -0.597910897341E-03 -0.303109665401E-02 -0.116896902910E-03 -0.217561633326E-02 -0.189331872389E-02 -0.104652205482E-02 -0.311540695839E-02 -0.264933856670E-03
     2.93945312 -0.172830093652E-02 -0.673281354830E-02 -0.346748973243E-02 -0.286490796134E-02 -0.437568454072E-02 -0.140411185566E-02 -0.455176504329E-02 -0.466292171041E-03 -0.388147355989E-02 -0.165786489379E-02 -0.323786213994E-02 -0.269378582016E-02 -0.558315194212E-03 -0.320895318873E-02 -0.215151769225E-03 -0.209709489718E-02 -0.296415784396E-02 -0.115346454550E-02 -0.361509574577E-02 -0.243409871473E-03
     3.00781250 -0.184646877460E-02 -0.686404993758E-02 -0.228482671082E-02 -0.322866509669E-02 -0.520068267360E-02 -0.112257699948E-02 -0.475140754133E-02 -0.390302913729E-03 -0.373906455934E-02 -0.170766247902E-02 -0.287276925519E-02 -0.244166096672E-02 -0.508103694301E-03 -0.334695237689E-02 -0.168097991263E-03 -0.183697068132E-02 -0.205097068101E-02 -0.123723759316E-02 -0.210300157778E-02 -0.154668028699E-03
     3.07617188 -0.193450122606E-02 -0.606188457459E-02 -0.174907373730E-02 -0.318984221667E-02 -0.538806756958E-02 -0.124059838708E-02 -0.498701445758E-02 -0.479063630337E-03 -0.365659059025E-02 -0.181199342478E-02 -0.252611725591E-02 -0.239937147126E-02 -0.351792725269E-03 -0.364084728062E-02 -0.108252766950E-03 -0.264619872905E-02 -0.121238525026E-02 -0.124402449001E-02 -0.719804083928E-03 -0.106051280454E-03
     3.14453125 -0.186510628555E-02 -0.577171752229E-02 -0.243694498204E-02 -0.327286892571E-02 -0.461189867929E-02 -0.981895369478E-03 -0.487203150988E-02 -0.547225819901E-03 -0.353777920827E-02 -0.195502489805E-02 -0.238143582828E-02 -0.234598666430E-02 -0.423572055297E-03 -0.387819763273E-02 -0.161297779414E-03 -0.284592341632E-02 -0.940175203141E-03 -0.121371797286E-02 -0.777192995884E-03 -0.103467791632E-03
     3.21289062 -0.160516728647E-02 -0.602896139026E-02 -0.283632916398E-02 -0.317297736183E-02 -0.364325172268E-02 -0.123609323055E-02 -0.501968618482E-02 -0.569902767893E-03 -0.359964324161E-02 -0.178955402225E-02 -0.123110041022E-02 -0.248528923839E-02 -0.541666988283E-03 -0.282170018181E-02 -0.273531768471E-03 -0.252771517262E-02 -0.890346302185E-03 -0.124416127801E-02 -0.741422234569E-03 -0.435544825450E-04
     3.28125000 -0.146402011160E-02 -0.635304907337E-02 -0.315655604936E-02 -0.332094915211E-02 -0.373624521308E-02 -0.880397856236E-03 -0.497869355604E-02 -0.482754374389E-03 -0.356160919182E-02 -0.197029439732E-02 -0.126811128575E-02 -0.250355270691E-02 -0.657312455587E-03 -0.283219479024E-02 -0.289967429126E-03 -0.233481568284E-02 -0.974505848717E-03 -0.118009280413E-02 -0.100547994953E-02 -0.988122847048E-04
     3.34960938 -0.130283180624E-02 -0.679841777310E-02 -0.290612177923E-02 -0.339195597917E-02 -0.431712064892E-02 -0.107529468369E-02 -0.507250521332E-02 -0.357359676855E-03 -0.363932456821E-02 -0.168583728373E-02 -0.153982394841E-02 -0.255418219604E-02 -0.646250206046E-03 -0.279210414737E-02 -0.220671790885E-03 -0.238834368065E-02 -0.119495065883E-02 -0.114744796883E-02 -0.176965387072E-02  0.527160118509E-04
     3.41796875 -0.135542801581E-02 -0.684643443674E-02 -0.288044614717E-02 -0.363372243010E-02 -0.467541394755E-02 -0.172599963844E-02 -0.507191056386E-02 -0.526993651874E-03 -0.322794192471E-02 -0.151084677782E-02 -0.161633081734E-02 -0.251194252633E-02 -0.507215678226E-03 -0.310602714308E-02 -0.183105847100E-03 -0.232957350090E-02 -0.114516250324E-02 -0.113356206566E-02 -0.208520540036E-02 -0.458602744402E-05
     3.48632812 -0.125121662859E-02 -0.683625089005E-02 -0.283206487074E-02 -0.347470655106E-02 -0.473329145461E-02 -0.207432289608E-02 -0.512490514666E-02 -0.839295098558E-03 -0.413530599326E-02 -0.121424731333E-02 -0.159162399359E-02 -0.270147132687E-02 -0.412730674725E-03 -0.304494844750E-02 -0.887663190952E-04 -0.229533505626E-02 -0.739620940294E-03 -0.117827975191E-02 -0.222608027980E-02  0.257333944319E-03
     3.55468750 -0.128293409944E-02 -0.657146517187E-02 -0.268254894763E-02 -0.349101657048E-02 -0.465548317879E-02 -0.134081044234E-02 -0.512349652126E-02 -0.985077000223E-03 -0.466973567382E-02 -0.137842330150E-02 -0.170404207893E-02 -0.268851011060E-02 -0.415393064031E-03 -0.323594291694E-02 -0.804075316410E-04 -0.226395460777E-02 -0.596409256104E-03 -0.121202506125E-02 -0.227852934040E-02  0.607898982707E-03
     3.62304688 -0.131548417266E-02 -0.645593646914E-02 -0.246554194018E-02 -0.300985714421E-02 -0.419805990532E-02 -0.104704662226E-02 -0.551120890304E-02  0.147463186295E-03 -0.434920517728E-02 -0.134557415731E-02 -0.180645531509E-02 -0.292596896179E-02 -0.650199537631E-03 -0.308316177689E-02  0.155884365086E-03 -0.222282484174E-02 -0.790515739936E-03 -0.124147266615E-02 -0.210185116157E-02  0.207799556665E-02
     3.69140625 -0.186694425065E-02 -0.647701788694E-02 -0.302177155390E-02 -0.267436401919E-02 -0.382029078901E-02 -0.879883373273E-05 -0.616384483874E-02  0.305806548567E-03 -0.403705751523E-02 -0.148198101670E-02 -0.187611579895E-02 -0.423784181476E-02 -0.649261986837E-03 -0.330241373740E-02  0.877826882061E-03 -0.213248375803E-02 -0.941540638451E-03 -0.130499852821E-02 -0.199578981847E-02  0.168031803332E-02
     3.75976562 -0.186907255556E-02 -0.635587656870E-02 -0.341622997075E-02 -0.291549670510E-02 -0.458023650572E-02 -0.928540714085E-03 -0.572207756341E-02 -0.375879637431E-03 -0.372230331413E-02 -0.137283571530E-02 -0.178679986857E-02 -0.448557827622E-02 -0.754571869038E-03 -0.324824708514E-02  0.185215054080E-02 -0.203981623054E-02 -0.106297456659E-02 -0.127652706578E-02 -0.183694588486E-02  0.291640055366E-03
     3.82812500 -0.196381472051E-02 -0.616874173284E-02 -0.369062111713E-02 -0.345531990752E-02 -0.509895849973E-02 -0.207877019420E-02 -0.481397099793E-02 -0.617596670054E-03 -0.354955741204E-02 -0.144371122587E-02 -0.164648192003E-02 -0.324003864080E-02 -0.731653068215E-03 -0.339421234094E-02  0.648159941193E-03 -0.203743646853E-02 -0.102458347101E-02 -0.134318741038E-02 -0.185628142208E-02 -0.459094706457E-03
     3.89648438 -0.162072002422E-02 -0.633929762989E-02 -0.289751612581E-02 -0.346925971098E-02 -0.514513393864E-02 -0.202218908817E-02 -0.468930136412E-02 -0.705913815182E-03 -0.375162158161E-02 -0.131217273884E-02 -0.145688583143E-02 -0.256280787289E-02 -0.107304356061E-02 -0.323201064020E-02 -0.405249622418E-03 -0.202601682395E-02 -0.104301155079E-02 -0.103142729495E-02 -0.179946515709E-02 -0.433087290730E-03
     3.96484375 -0.176849076524E-02 -0.627033365890E-02 -0.250746752135E-02 -0.353908259422E-02 -0.500931777060E-02 -0.111831421964E-02 -0.467953551561E-02 -0.603510707151E-03 -0.392805365846E-02 -0.139435799792E-02 -0.150263309479E-02 -0.245593208820E-02 -0.684292288497E-03 -0.339423818514E-02 -0.531929312274E-03 -0.201319321059E-02 -0.929103698581E-03 -0.113107997458E-02 -0.189300230704E-02 -0.477119581774E-03
     4.03320312 -0.153554999270E-02 -0.655032368377E-02 -0.250620674342E-02 -0.330090173520E-02 -0.503597687930E-02 -0.136967282742E-03 -0.482575781643E-02 -0.700317090377E-03 -0.404589669779E-02 -0.129671650939E-02 -0.154268881306E-02 -0.259612384252E-02  0.756095920224E-03 -0.345882982947E-02 -0.440313277068E-03 -0.201575877145E-02 -0.955726834945E-03 -0.132566003595E-02 -0.192167132627E-02 -0.140151561936E-03
     4.10156250 -0.187326979358E-02 -0.658955425024E-02 -0.311206839979E-02 -0.329613429494E-02 -0.484956568107E-02 -0.971847912297E-04 -0.472576869652E-02 -0.645169056952E-03 -0.351130333729E-02 -0.124764908105E-02 -0.162610714324E-02 -0.279589998536E-02  0.102316541597E-02 -0.355506502092E-02 -0.316379271680E-03 -0.198149122298E-02 -0.803855829872E-03 -0.179823942017E-02 -0.183335435577E-02 -0.106060026155E-03
