   T_sec        Uz0001        Uz0002        Uz0003        Uz0004        Uz0005        Uz0006        Uz0007        Uz0008        Uz0009        Uz0010        Uz0011        Uz0012        Uz0013        Uz0014        Uz0015        Uz0016        Uz0017        Uz0018        Uz0019        Uz0020        Uz0021        Uz0022        Uz0023        Uz0024        Uz0025        Uz0026        Uz0027        Uz0028        Uz0029        Uz0030        Uz0031        Uz0032        Uz0033        Uz0034        Uz0035        Uz0036        Uz0037        Uz0038        Uz0039        Uz0040        Uz0041        Uz0042        Uz0043        Uz0044        Uz0045        Uz0046        Uz0047        Uz0048        Uz0049        Uz0050        Uz0051        Uz0052        Uz0053        Uz0054        Uz0055        Uz0056        Uz0057        Uz0058        Uz0059        Uz0060        Uz0061        Uz0062        Uz0063        Uz0064        Uz0065        Uz0066        Uz0067        Uz0068        Uz0069        Uz0070        Uz0071        Uz0072        Uz0073        Uz0074        Uz0075        Uz0076        Uz0077        Uz0078        Uz0079        Uz0080        Uz0081        Uz0082        Uz0083        Uz0084        Uz0085        Uz0086        Uz0087        Uz0088        Uz0089        Uz0090        Uz0091        Uz0092        Uz0093        Uz0094        Uz0095        Uz0096        Uz0097        Uz0098        Uz0099        Uz0100    
     0.06350  0.3557E-10 -0.2383E-10  0.2500E-10 -0.6230E-11 -0.7186E-12  0.1258E-10 -0.6280E-11  0.1775E-10  0.9061E-11  0.1797E-11  0.2612E-10  0.3408E-10  0.5101E-09  0.4851E-09  0.2788E-09  0.1168E-09 -0.8314E-09 -0.1634E-08 -0.1078E-08  0.1603E-09  0.7835E-09  0.5298E-09  0.1681E-09  0.6997E-10  0.5980E-10  0.5142E-10  0.4196E-10  0.3303E-10  0.2518E-10  0.1775E-10  0.1227E-10  0.7509E-11  0.6244E-11  0.4065E-11  0.2425E-11  0.2128E-11  0.1238E-11  0.2426E-11  0.1923E-11  0.7724E-13 -0.1074E-11 -0.3047E-11 -0.4012E-11 -0.4686E-11 -0.5522E-11 -0.4742E-11 -0.3492E-11 -0.2644E-11 -0.2051E-11 -0.1974E-11 -0.1642E-11 -0.9196E-12 -0.8058E-12 -0.1044E-11 -0.1003E-11 -0.6744E-12 -0.1983E-12 -0.4351E-14 -0.2987E-13  0.1959E-12  0.6363E-12  0.8366E-12  0.6856E-12  0.7145E-12  0.1047E-11  0.1348E-11  0.1412E-11  0.1171E-11  0.1115E-11  0.1416E-11  0.1487E-11  0.1322E-11  0.1253E-11  0.1326E-11  0.1439E-11  0.1231E-11  0.7764E-12  0.6188E-12  0.7541E-12  0.7708E-12  0.5263E-12  0.2900E-12  0.3140E-12  0.3739E-12  0.1769E-12 -0.1468E-12 -0.2069E-12  0.3950E-13  0.7333E-13 -0.2937E-12 -0.6033E-12 -0.5900E-12 -0.4932E-12 -0.6866E-12 -0.1068E-11 -0.1095E-11 -0.8267E-12 -0.9692E-12 -0.1692E-11 -0.2293E-11
     0.06448 -0.2918E-10  0.2672E-10 -0.1820E-10  0.1147E-10  0.7483E-11 -0.3908E-11  0.1489E-10 -0.5440E-11  0.5503E-11  0.1479E-10 -0.2426E-11  0.2469E-10  0.6575E-10  0.4919E-09  0.3779E-09  0.1839E-09  0.2437E-09 -0.5601E-09 -0.1482E-08 -0.1227E-08 -0.9017E-10  0.6949E-09  0.5994E-09  0.2241E-09  0.7250E-10  0.5522E-10  0.5091E-10  0.4234E-10  0.3358E-10  0.2650E-10  0.1981E-10  0.1541E-10  0.9646E-11  0.6848E-11  0.5049E-11  0.3057E-11  0.2861E-11  0.1173E-11  0.1346E-11  0.2385E-11  0.1759E-11  0.1171E-11 -0.8185E-12 -0.2749E-11 -0.3487E-11 -0.4578E-11 -0.5007E-11 -0.4417E-11 -0.3539E-11 -0.2432E-11 -0.1942E-11 -0.2103E-11 -0.1776E-11 -0.1151E-11 -0.8209E-12 -0.7773E-12 -0.8828E-12 -0.7070E-12 -0.3077E-12 -0.1445E-12 -0.1878E-12 -0.8090E-14  0.4933E-12  0.7805E-12  0.7333E-12  0.6767E-12  0.7940E-12  0.1168E-11  0.1335E-11  0.1126E-11  0.1119E-11  0.1305E-11  0.1358E-11  0.1244E-11  0.1047E-11  0.1110E-11  0.1371E-11  0.1318E-11  0.9738E-12  0.7349E-12  0.7390E-12  0.7434E-12  0.5200E-12  0.2808E-12  0.2890E-12  0.4203E-12  0.3166E-12 -0.6894E-13 -0.2628E-12 -0.1001E-12 -0.1480E-14 -0.1916E-12 -0.4627E-12 -0.4980E-12 -0.3790E-12 -0.5740E-12 -0.1037E-11 -0.1195E-11 -0.9509E-12 -0.8812E-12
     0.06546  0.3115E-10 -0.2110E-10  0.2129E-10 -0.6055E-11 -0.1930E-11  0.9535E-11 -0.6811E-11  0.1341E-10  0.4778E-11 -0.1080E-11  0.1659E-10 -0.6027E-11  0.1401E-10  0.1085E-09  0.4621E-09  0.2814E-09  0.1146E-09  0.3165E-09 -0.3291E-09 -0.1289E-08 -0.1312E-08 -0.3322E-09  0.5646E-09  0.6432E-09  0.2918E-09  0.8657E-10  0.4936E-10  0.4805E-10  0.4271E-10  0.3482E-10  0.2807E-10  0.2045E-10  0.1672E-10  0.1206E-10  0.8266E-11  0.6333E-11  0.3616E-11  0.3519E-11  0.2379E-11  0.9631E-12  0.1453E-11  0.1412E-11  0.1974E-11  0.1624E-11 -0.4174E-12 -0.1877E-11 -0.3181E-11 -0.4325E-11 -0.4631E-11 -0.4498E-11 -0.3603E-11 -0.2284E-11 -0.1795E-11 -0.1854E-11 -0.1750E-11 -0.1417E-11 -0.9532E-12 -0.7776E-12 -0.8272E-12 -0.6475E-12 -0.2645E-12 -0.9458E-13 -0.2387E-12 -0.1700E-12  0.2127E-12  0.5802E-12  0.7592E-12  0.6474E-12  0.6882E-12  0.1047E-11  0.1159E-11  0.1053E-11  0.1050E-11  0.1174E-11  0.1357E-11  0.1271E-11  0.9660E-12  0.9308E-12  0.1136E-11  0.1207E-11  0.1025E-11  0.8216E-12  0.8180E-12  0.8224E-12  0.6029E-12  0.2813E-12  0.1877E-12  0.3691E-12  0.3831E-12  0.7750E-13 -0.1619E-12 -0.1478E-12 -0.6775E-13 -0.1987E-12 -0.4787E-12 -0.4973E-12 -0.3001E-12 -0.3842E-12 -0.8266E-12 -0.1158E-11
     0.06644 -0.2636E-10  0.2312E-10 -0.1655E-10  0.9547E-11  0.6166E-11 -0.4100E-11  0.1169E-10 -0.6340E-11  0.2974E-11  0.9596E-11 -0.4038E-11  0.1870E-10 -0.9847E-12  0.8766E-12  0.1532E-09  0.4183E-09  0.1937E-09  0.7607E-10  0.3476E-09 -0.1447E-09 -0.1077E-08 -0.1334E-08 -0.5496E-09  0.4026E-09  0.6536E-09  0.3617E-09  0.1143E-09  0.4712E-10  0.4333E-10  0.4105E-10  0.3466E-10  0.3011E-10  0.2237E-10  0.1747E-10  0.1360E-10  0.9430E-11  0.7776E-11  0.4556E-11  0.3370E-11  0.3287E-11  0.1917E-11  0.1722E-11  0.1078E-11  0.1009E-11  0.1913E-11  0.1345E-11  0.9202E-13 -0.1263E-11 -0.2799E-11 -0.3688E-11 -0.4252E-11 -0.4512E-11 -0.3699E-11 -0.2507E-11 -0.1791E-11 -0.1554E-11 -0.1589E-11 -0.1393E-11 -0.9978E-12 -0.8397E-12 -0.8889E-12 -0.7355E-12 -0.2746E-12 -0.3031E-13 -0.9382E-13 -0.1401E-12 -0.1731E-13  0.3820E-12  0.6212E-12  0.5249E-12  0.6425E-12  0.9250E-12  0.1057E-11  0.1028E-11  0.9011E-12  0.9970E-12  0.1277E-11  0.1277E-11  0.1033E-11  0.8985E-12  0.9809E-12  0.1058E-11  0.9223E-12  0.7589E-12  0.7832E-12  0.8863E-12  0.7715E-12  0.3987E-12  0.1886E-12  0.2838E-12  0.3246E-12  0.1498E-12 -0.7511E-13 -0.1107E-12 -0.1052E-13 -0.1480E-12 -0.4841E-12 -0.5817E-12 -0.3875E-12 -0.3087E-12
     0.06742  0.2785E-10 -0.1894E-10  0.1874E-10 -0.5818E-11 -0.2410E-11  0.7600E-11 -0.6628E-11  0.1090E-10  0.2836E-11 -0.2156E-11  0.1118E-10 -0.7697E-11  0.1303E-10  0.7026E-11 -0.6372E-11  0.1987E-09  0.3637E-09  0.1126E-09  0.6341E-10  0.3497E-09 -0.3258E-11 -0.8627E-09 -0.1300E-08 -0.7324E-09  0.2206E-09  0.6298E-09  0.4254E-09  0.1527E-09  0.5075E-10  0.3927E-10  0.3941E-10  0.3300E-10  0.2991E-10  0.2426E-10  0.1868E-10  0.1520E-10  0.1044E-10  0.8858E-11  0.6396E-11  0.3749E-11  0.3250E-11  0.2099E-11  0.2024E-11  0.1882E-11  0.9404E-12  0.1276E-11  0.1609E-11  0.1209E-11  0.4095E-12 -0.1130E-11 -0.2464E-11 -0.3137E-11 -0.3843E-11 -0.4145E-11 -0.3653E-11 -0.2779E-11 -0.1909E-11 -0.1528E-11 -0.1494E-11 -0.1288E-11 -0.9035E-12 -0.7327E-12 -0.8784E-12 -0.8128E-12 -0.4521E-12 -0.1205E-12  0.4719E-13 -0.6578E-13 -0.3430E-13  0.3185E-12  0.4467E-12  0.4070E-12  0.5013E-12  0.7172E-12  0.9958E-12  0.1022E-11  0.8262E-12  0.8605E-12  0.1090E-11  0.1183E-11  0.1052E-11  0.9118E-12  0.9584E-12  0.1015E-11  0.8807E-12  0.6572E-12  0.6176E-12  0.8039E-12  0.8217E-12  0.5449E-12  0.3192E-12  0.2887E-12  0.3082E-12  0.1683E-12 -0.8737E-13 -0.1191E-12  0.3239E-13 -0.3189E-13 -0.3557E-12 -0.5858E-12
     0.06840 -0.2407E-10  0.2049E-10 -0.1520E-10  0.8335E-11  0.5286E-11 -0.3925E-11  0.9644E-11 -0.6497E-11  0.1693E-11  0.6891E-11 -0.4246E-11  0.1392E-10 -0.4026E-11  0.4690E-11  0.1121E-10 -0.8228E-11  0.2388E-09  0.3041E-09  0.4270E-10  0.6848E-10  0.3300E-09  0.9944E-10 -0.6565E-09 -0.1220E-08 -0.8740E-09  0.2810E-10  0.5723E-09  0.4778E-09  0.1998E-09  0.6054E-10  0.3493E-10  0.3791E-10  0.3263E-10  0.2880E-10  0.2503E-10  0.1943E-10  0.1662E-10  0.1173E-10  0.9045E-11  0.7758E-11  0.5169E-11  0.4135E-11  0.2585E-11  0.1589E-11  0.1916E-11  0.1356E-11  0.1050E-11  0.1328E-11  0.1405E-11  0.1452E-11  0.6550E-12 -0.9909E-12 -0.2204E-11 -0.2985E-11 -0.3563E-11 -0.3716E-11 -0.3478E-11 -0.2770E-11 -0.1960E-11 -0.1573E-11 -0.1521E-11 -0.1333E-11 -0.8583E-12 -0.6176E-12 -0.6811E-12 -0.7195E-12 -0.6117E-12 -0.2331E-12 -0.7842E-15 -0.9549E-13  0.2478E-13  0.2925E-12  0.4127E-12  0.4111E-12  0.3354E-12  0.4872E-12  0.8354E-12  0.9340E-12  0.8161E-12  0.7927E-12  0.9418E-12  0.1062E-11  0.9742E-12  0.8572E-12  0.9019E-12  0.1018E-11  0.9527E-12  0.6639E-12  0.5246E-12  0.6493E-12  0.7083E-12  0.5775E-12  0.3919E-12  0.3418E-12  0.3971E-12  0.2480E-12 -0.6291E-13 -0.1681E-12 -0.3541E-13  0.1704E-13
     0.06937  0.2530E-10 -0.1718E-10  0.1689E-10 -0.5573E-11 -0.2552E-11  0.6291E-11 -0.6215E-11  0.9326E-11  0.1847E-11 -0.2496E-11  0.8138E-11 -0.7723E-11  0.9821E-11  0.2233E-11 -0.1327E-12  0.1378E-10 -0.1177E-11  0.2654E-09  0.2403E-09 -0.1077E-10  0.8623E-10  0.2974E-09  0.1663E-09 -0.4699E-09 -0.1104E-08 -0.9679E-09 -0.1633E-09  0.4816E-09  0.5120E-09  0.2533E-09  0.7989E-10  0.3171E-10  0.3394E-10  0.3235E-10  0.2796E-10  0.2551E-10  0.1989E-10  0.1741E-10  0.1371E-10  0.9636E-11  0.8081E-11  0.5759E-11  0.4795E-11  0.3941E-11  0.2204E-11  0.1816E-11  0.1544E-11  0.1061E-11  0.1046E-11  0.9504E-12  0.1212E-11  0.1597E-11  0.8809E-12 -0.5268E-12 -0.1868E-11 -0.2909E-11 -0.3402E-11 -0.3552E-11 -0.3352E-11 -0.2682E-11 -0.1880E-11 -0.1460E-11 -0.1493E-11 -0.1372E-11 -0.9860E-12 -0.6555E-12 -0.4810E-12 -0.5894E-12 -0.5661E-12 -0.2263E-12 -0.1113E-12 -0.1444E-12 -0.3791E-13  0.1686E-12  0.4360E-12  0.4715E-12  0.3031E-12  0.3664E-12  0.6230E-12  0.7726E-12  0.7405E-12  0.7125E-12  0.8517E-12  0.9817E-12  0.9248E-12  0.7708E-12  0.7605E-12  0.9448E-12  0.9735E-12  0.7448E-12  0.5765E-12  0.5758E-12  0.6173E-12  0.5283E-12  0.3308E-12  0.3139E-12  0.4381E-12  0.3653E-12  0.7580E-13 -0.1391E-12
     0.07035 -0.2218E-10  0.1847E-10 -0.1408E-10  0.7527E-11  0.4664E-11 -0.3620E-11  0.8237E-11 -0.6367E-11  0.1016E-11  0.5319E-11 -0.4009E-11  0.1103E-10 -0.4694E-11  0.3339E-11  0.5266E-11 -0.4088E-11  0.1313E-10  0.1906E-10  0.2771E-09  0.1730E-09 -0.4763E-10  0.1088E-09  0.2622E-09  0.2049E-09 -0.3099E-09 -0.9653E-09 -0.1013E-08 -0.3400E-09  0.3639E-09  0.5217E-09  0.3062E-09  0.1091E-09  0.3409E-10  0.2905E-10  0.3099E-10  0.2674E-10  0.2549E-10  0.2050E-10  0.1714E-10  0.1504E-10  0.1115E-10  0.9145E-11  0.6592E-11  0.4660E-11  0.4318E-11  0.3086E-11  0.2176E-11  0.1823E-11  0.1296E-11  0.1209E-11  0.1004E-11  0.6403E-12  0.9849E-12  0.1337E-11  0.9608E-12 -0.5213E-13 -0.1459E-11 -0.2582E-11 -0.3188E-11 -0.3450E-11 -0.3340E-11 -0.2741E-11 -0.1845E-11 -0.1345E-11 -0.1283E-11 -0.1250E-11 -0.1110E-11 -0.7158E-12 -0.4728E-12 -0.5642E-12 -0.4419E-12 -0.1894E-12 -0.8814E-13 -0.8530E-13 -0.1502E-12  0.1487E-14  0.3431E-12  0.4463E-12  0.3530E-12  0.3511E-12  0.5087E-12  0.6488E-12  0.6165E-12  0.5815E-12  0.7049E-12  0.8953E-12  0.9230E-12  0.7333E-12  0.6631E-12  0.8105E-12  0.8751E-12  0.7713E-12  0.6207E-12  0.5832E-12  0.6449E-12  0.5338E-12  0.2875E-12  0.2203E-12  0.3438E-12  0.3910E-12
     0.07133  0.2326E-10 -0.1573E-10  0.1548E-10 -0.5341E-11 -0.2529E-11  0.5359E-11 -0.5740E-11  0.8270E-11  0.1307E-11 -0.2521E-11  0.6266E-11 -0.7324E-11  0.7754E-11  0.6334E-12  0.5234E-14  0.7929E-11 -0.5859E-11  0.6663E-11  0.4955E-10  0.2742E-09  0.1078E-09 -0.6661E-10  0.1267E-09  0.2287E-09  0.2227E-09 -0.1768E-09 -0.8176E-09 -0.1016E-08 -0.4928E-09  0.2284E-09  0.5063E-09  0.3528E-09  0.1442E-09  0.4263E-10  0.2512E-10  0.2916E-10  0.2550E-10  0.2465E-10  0.2163E-10  0.1711E-10  0.1515E-10  0.1180E-10  0.9874E-11  0.8173E-11  0.5527E-11  0.4468E-11  0.3579E-11  0.2551E-11  0.2068E-11  0.1396E-11  0.1114E-11  0.1292E-11  0.9901E-12  0.7145E-12  0.8479E-12  0.1003E-11  0.9019E-12  0.1143E-12 -0.1132E-11 -0.2206E-11 -0.2853E-11 -0.3184E-11 -0.3273E-11 -0.2789E-11 -0.1985E-11 -0.1383E-11 -0.1065E-11 -0.1102E-11 -0.1037E-11 -0.6677E-12 -0.5414E-12 -0.5610E-12 -0.4432E-12 -0.2490E-12  0.9231E-15  0.3097E-13 -0.1326E-12 -0.6767E-13  0.1793E-12  0.3295E-12  0.3197E-12  0.3169E-12  0.4672E-12  0.6035E-12  0.5766E-12  0.4752E-12  0.5146E-12  0.7485E-12  0.8489E-12  0.7199E-12  0.6486E-12  0.7059E-12  0.7799E-12  0.7289E-12  0.5670E-12  0.5569E-12  0.6669E-12  0.6041E-12  0.3646E-12  0.1947E-12
     0.07231 -0.2059E-10  0.1688E-10 -0.1314E-10  0.6963E-11  0.4200E-11 -0.3279E-11  0.7220E-11 -0.6126E-11  0.6540E-12  0.4332E-11 -0.3629E-11  0.9181E-11 -0.4719E-11  0.2310E-11  0.2935E-11 -0.3172E-11  0.9070E-11 -0.2699E-11 -0.1706E-11  0.8496E-10  0.2546E-09  0.4782E-10 -0.6572E-10  0.1366E-09  0.1990E-09  0.2238E-09 -0.7009E-10 -0.6682E-09 -0.9824E-09 -0.6169E-09  0.8221E-10  0.4658E-09  0.3907E-09  0.1838E-09  0.5737E-10  0.2270E-10  0.2654E-10  0.2462E-10  0.2274E-10  0.2196E-10  0.1793E-10  0.1576E-10  0.1257E-10  0.9755E-11  0.8687E-11  0.6620E-11  0.5026E-11  0.4101E-11  0.3023E-11  0.2522E-11  0.1909E-11  0.1055E-11  0.9178E-12  0.9953E-12  0.8979E-12  0.8494E-12  0.8109E-12  0.9247E-12  0.8598E-12  0.1816E-12 -0.9564E-12 -0.2001E-11 -0.2558E-11 -0.2914E-11 -0.3015E-11 -0.2678E-11 -0.2134E-11 -0.1444E-11 -0.1042E-11 -0.1059E-11 -0.8823E-12 -0.5974E-12 -0.4807E-12 -0.4563E-12 -0.5055E-12 -0.3548E-12 -0.2687E-13  0.6418E-13 -0.2809E-13 -0.3198E-13  0.1118E-12  0.2435E-12  0.2235E-12  0.2145E-12  0.3528E-12  0.5499E-12  0.6012E-12  0.4513E-12  0.4180E-12  0.5919E-12  0.6937E-12  0.6629E-12  0.6012E-12  0.6341E-12  0.7505E-12  0.6995E-12  0.5140E-12  0.4754E-12  0.5870E-12  0.6249E-12
     0.07329  0.2160E-10 -0.1452E-10  0.1437E-10 -0.5132E-11 -0.2426E-11  0.4667E-11 -0.5270E-11  0.7524E-11  0.9970E-12 -0.2408E-11  0.5035E-11 -0.6811E-11  0.6427E-11 -0.1539E-13 -0.1560E-12  0.5278E-11 -0.5167E-11  0.5893E-11  0.2258E-11 -0.6642E-11  0.1228E-09  0.2200E-09 -0.5974E-11 -0.4932E-10  0.1380E-09  0.1764E-09  0.2131E-09  0.9676E-11 -0.5249E-09 -0.9180E-09 -0.7064E-09 -0.6586E-10  0.3997E-09  0.4146E-09  0.2255E-09  0.7916E-10  0.2356E-10  0.2298E-10  0.2433E-10  0.2119E-10  0.2092E-10  0.1788E-10  0.1591E-10  0.1393E-10  0.1055E-10  0.8870E-11  0.7271E-11  0.5555E-11  0.4543E-11  0.3345E-11  0.2624E-11  0.2451E-11  0.1784E-11  0.1112E-11  0.7985E-12  0.6489E-12  0.7165E-12  0.7229E-12  0.7396E-12  0.9017E-12  0.9183E-12  0.3740E-12 -0.7767E-12 -0.1808E-11 -0.2447E-11 -0.2785E-11 -0.2729E-11 -0.2540E-11 -0.2088E-11 -0.1401E-11 -0.1104E-11 -0.1034E-11 -0.8542E-12 -0.6256E-12 -0.3538E-12 -0.3040E-12 -0.4484E-12 -0.3733E-12 -0.1349E-12  0.4685E-14 -0.6359E-14 -0.1192E-13  0.1234E-12  0.2404E-12  0.2137E-12  0.1301E-12  0.1815E-12  0.4223E-12  0.5409E-12  0.4493E-12  0.4182E-12  0.4966E-12  0.5897E-12  0.5837E-12  0.4854E-12  0.5333E-12  0.6924E-12  0.6924E-12  0.5332E-12  0.4241E-12
     0.07427 -0.1924E-10  0.1559E-10 -0.1234E-10  0.6556E-11  0.3839E-11 -0.2943E-11  0.6453E-11 -0.5850E-11  0.4650E-12  0.3676E-11 -0.3218E-11  0.7923E-11 -0.4523E-11  0.1663E-11  0.1786E-11 -0.2767E-11  0.6737E-11 -0.3178E-11  0.1182E-11  0.5047E-11 -0.6928E-11  0.1574E-09  0.1763E-09 -0.4898E-10 -0.2388E-10  0.1301E-09  0.1607E-09  0.1977E-09  0.6553E-10 -0.3949E-09 -0.8333E-09 -0.7605E-09 -0.2046E-09  0.3126E-09  0.4207E-09  0.2650E-09  0.1068E-09  0.2946E-10  0.1878E-10  0.2317E-10  0.2070E-10  0.2023E-10  0.1790E-10  0.1517E-10  0.1410E-10  0.1152E-10  0.9369E-11  0.7882E-11  0.6148E-11  0.5123E-11  0.4034E-11  0.2742E-11  0.2261E-11  0.2016E-11  0.1618E-11  0.1229E-11  0.7737E-12  0.5767E-12  0.5731E-12  0.5453E-12  0.5545E-12  0.7212E-12  0.9339E-12  0.5320E-12 -0.4442E-12 -0.1487E-11 -0.2364E-11 -0.2663E-11 -0.2622E-11 -0.2496E-11 -0.1950E-11 -0.1343E-11 -0.1040E-11 -0.9123E-12 -0.8964E-12 -0.7007E-12 -0.3453E-12 -0.2371E-12 -0.3081E-12 -0.2978E-12 -0.1562E-12 -0.3230E-13 -0.5413E-13 -0.6153E-13  0.6326E-13  0.2365E-12  0.2779E-12  0.1333E-12  0.1069E-12  0.2814E-12  0.3901E-12  0.3916E-12  0.3718E-12  0.4315E-12  0.5668E-12  0.5483E-12  0.4117E-12  0.4164E-12  0.5580E-12  0.6393E-12
     0.07524  0.2021E-10 -0.1350E-10  0.1348E-10 -0.4949E-11 -0.2287E-11  0.4135E-11 -0.4829E-11  0.6973E-11  0.8126E-12 -0.2239E-11  0.4180E-11 -0.6289E-11  0.5539E-11 -0.2774E-12 -0.2379E-12  0.3836E-11 -0.4685E-11  0.4508E-11  0.2356E-12 -0.1588E-11  0.6265E-11  0.1788E-12  0.1808E-09  0.1262E-09 -0.7698E-10  0.5974E-11  0.1156E-09  0.1478E-09  0.1812E-09  0.1027E-09 -0.2798E-09 -0.7363E-09 -0.7835E-09 -0.3278E-09  0.2111E-09  0.4081E-09  0.2990E-09  0.1382E-09  0.4161E-10  0.1624E-10  0.2041E-10  0.1965E-10  0.1909E-10  0.1841E-10  0.1531E-10  0.1381E-10  0.1198E-10  0.9778E-11  0.8329E-11  0.6568E-11  0.5328E-11  0.4709E-11  0.3610E-11  0.2595E-11  0.1980E-11  0.1557E-11  0.1382E-11  0.1082E-11  0.7290E-12  0.5640E-12  0.5530E-12  0.5287E-12  0.3952E-12  0.5512E-12  0.7594E-12  0.5276E-12 -0.1046E-12 -0.1173E-11 -0.2095E-11 -0.2435E-11 -0.2595E-11 -0.2453E-11 -0.1935E-11 -0.1384E-11 -0.9074E-12 -0.7492E-12 -0.8248E-12 -0.6947E-12 -0.4239E-12 -0.2634E-12 -0.2531E-12 -0.2424E-12 -0.1040E-12  0.4577E-14 -0.2315E-13 -0.1020E-12 -0.5957E-13  0.1606E-12  0.2620E-12  0.1670E-12  0.1384E-12  0.2087E-12  0.2969E-12  0.3104E-12  0.2468E-12  0.3243E-12  0.5042E-12  0.5346E-12  0.4231E-12  0.3558E-12
     0.07622 -0.1808E-10  0.1452E-10 -0.1166E-10  0.6251E-11  0.3545E-11 -0.2629E-11  0.5854E-11 -0.5572E-11  0.3743E-12  0.3218E-11 -0.2821E-11  0.7023E-11 -0.4252E-11  0.1261E-11  0.1160E-11 -0.2447E-11  0.5368E-11 -0.3117E-11  0.9848E-12  0.1880E-11 -0.3442E-11  0.5259E-11  0.1833E-10  0.1903E-09  0.7264E-10 -0.8986E-10  0.3430E-10  0.1005E-09  0.1358E-09  0.1644E-09  0.1235E-09 -0.1812E-09 -0.6317E-09 -0.7784E-09 -0.4309E-09  0.1009E-09  0.3762E-09  0.3248E-09  0.1706E-09  0.5894E-10  0.1720E-10  0.1777E-10  0.1877E-10  0.1724E-10  0.1767E-10  0.1563E-10  0.1375E-10  0.1230E-10  0.1021E-10  0.8828E-11  0.7293E-11  0.5519E-11  0.4631E-11  0.3973E-11  0.3220E-11  0.2537E-11  0.1809E-11  0.1393E-11  0.1172E-11  0.8876E-12  0.5700E-12  0.4009E-12  0.5270E-12  0.5078E-12  0.4248E-12  0.5255E-12  0.5437E-12  0.5024E-12  0.2580E-13 -0.9753E-12 -0.1741E-11 -0.2197E-11 -0.2433E-11 -0.2305E-11 -0.1991E-11 -0.1467E-11 -0.8917E-12 -0.6705E-12 -0.6692E-12 -0.6022E-12 -0.4220E-12 -0.2730E-12 -0.2731E-12 -0.2589E-12 -0.1279E-12  0.3756E-13  0.7691E-13 -0.6465E-13 -0.9361E-13  0.6508E-13  0.1535E-12  0.1489E-12  0.1282E-12  0.1756E-12  0.2975E-12  0.2826E-12  0.1693E-12  0.1987E-12  0.3566E-12  0.4639E-12
     0.07720  0.1903E-10 -0.1263E-10  0.1274E-10 -0.4792E-11 -0.2133E-11  0.3711E-11 -0.4428E-11  0.6549E-11  0.6986E-12 -0.2050E-11  0.3560E-11 -0.5796E-11  0.4920E-11 -0.3606E-12 -0.2442E-12  0.2968E-11 -0.4263E-11  0.3605E-11 -0.3312E-12 -0.8329E-12  0.2990E-11 -0.3992E-11  0.2576E-12  0.4504E-10  0.1853E-09  0.2163E-10 -0.8803E-10  0.5423E-10  0.8774E-10  0.1251E-09  0.1503E-09  0.1316E-09 -0.1018E-09 -0.5261E-09 -0.7492E-09 -0.5104E-09 -0.1098E-10  0.3262E-09  0.3401E-09  0.2027E-09  0.8016E-10  0.2128E-10  0.1489E-10  0.1828E-10  0.1645E-10  0.1642E-10  0.1545E-10  0.1358E-10  0.1237E-10  0.1044E-10  0.8908E-11  0.7948E-11  0.6411E-11  0.5023E-11  0.4042E-11  0.3268E-11  0.2806E-11  0.2234E-11  0.1655E-11  0.1293E-11  0.1090E-11  0.8561E-12  0.4217E-12  0.2618E-12  0.3300E-12  0.3587E-12  0.5052E-12  0.5042E-12  0.5121E-12  0.5629E-12  0.4169E-13 -0.7968E-12 -0.1520E-11 -0.2053E-11 -0.2185E-11 -0.2110E-11 -0.1932E-11 -0.1472E-11 -0.9672E-12 -0.6814E-12 -0.5975E-12 -0.5302E-12 -0.3494E-12 -0.2159E-12 -0.2200E-12 -0.2736E-12 -0.2203E-12 -0.2306E-14  0.9384E-13 -0.4321E-15 -0.2752E-13  0.2897E-13  0.9780E-13  0.1037E-12  0.3770E-13  0.1049E-12  0.2663E-12  0.2885E-12  0.1893E-12  0.1382E-12
