     0.68359375  0.272856759693E-04  0.198646193894E-04  0.103837364804E-04  0.954549614107E-05  0.180407405423E-04  0.200081849471E-04  0.131310753204E-04  0.680909761286E-05  0.108017729872E-04  0.170182065631E-04  0.166784720932E-04  0.103102674984E-04  0.583936935072E-05  0.111979834401E-04  0.150676332851E-04  0.113764963316E-04  0.626987639407E-05  0.626565224593E-05  0.113893320304E-04  0.124767639136E-04  0.822002948553E-05  0.452921585747E-05  0.682962399878E-05  0.110382643470E-04  0.995559821604E-05  0.586236001254E-05  0.431227636000E-05  0.736906122256E-05  0.997439201456E-05  0.768705012888E-05  0.361558431905E-05  0.450056495538E-05  0.796934818936E-05  0.836187518871E-05  0.523817561771E-05  0.310539371640E-05  0.508847642777E-05  0.794077823230E-05  0.701859016772E-05  0.359006139661E-05  0.291063315672E-05  0.525653604200E-05  0.730953934180E-05  0.524602864971E-05  0.236529217545E-05  0.297307997243E-05  0.572583530811E-05  0.641063934381E-05  0.390298646380E-05  0.205636138162E-05
     0.75195312  0.232304319070E-04  0.193618288904E-04  0.102398607851E-04  0.112019024527E-04  0.184060154425E-04  0.213505227293E-04  0.136362123158E-04  0.795630967332E-05  0.104499313238E-04  0.174372962647E-04  0.152682114276E-04  0.798577912065E-05  0.625078519079E-05  0.115652874229E-04  0.159208557307E-04  0.118934958664E-04  0.572008002564E-05  0.617075511400E-05  0.112953812277E-04  0.134508009069E-04  0.833320427773E-05  0.403718649977E-05  0.703231489751E-05  0.114771819426E-04  0.106459683593E-04  0.514002977070E-05  0.374119622393E-05  0.773261945142E-05  0.105256731331E-04  0.793401795818E-05  0.391002322431E-05  0.377341484636E-05  0.800336783868E-05  0.921669470699E-05  0.559666295885E-05  0.265253493126E-05  0.436995424025E-05  0.807762899058E-05  0.731448881197E-05  0.379683842766E-05  0.251618439506E-05  0.566536073165E-05  0.756656208978E-05  0.572168119106E-05  0.274590547633E-05  0.292336358143E-05  0.609589642409E-05  0.657116288494E-05  0.412621375290E-05  0.196816222342E-05
     0.82031250  0.274076683127E-04  0.199134519789E-04  0.993149387796E-05  0.949626610236E-05  0.181880786840E-04  0.203939744097E-04  0.128222527565E-04  0.655147732687E-05  0.107433206722E-04  0.166684003489E-04  0.167605994648E-04  0.101130608527E-04  0.595873279963E-05  0.111257159006E-04  0.151074254973E-04  0.113362020784E-04  0.620646233074E-05  0.621361732556E-05  0.112525185614E-04  0.125658179968E-04  0.802060731075E-05  0.457491796624E-05  0.696951155987E-05  0.112469961095E-04  0.100122924778E-04  0.574884552407E-05  0.422976700065E-05  0.729493831386E-05  0.999406529445E-05  0.762441914048E-05  0.375041327061E-05  0.450421202913E-05  0.805447780294E-05  0.835712035041E-05  0.529740418642E-05  0.306737501887E-05  0.506439255332E-05  0.781069229561E-05  0.711173925083E-05  0.359014802598E-05  0.283708368443E-05  0.523096923644E-05  0.734894001653E-05  0.526078565599E-05  0.233229320656E-05  0.298929626297E-05  0.569391841054E-05  0.642919076199E-05  0.375005970454E-05  0.208412825486E-05
     0.88867188  0.232985912589E-04  0.193753039639E-04  0.988813826552E-05  0.115193233796E-04  0.185331791727E-04  0.214192150452E-04  0.133160929181E-04  0.779727270128E-05  0.102924368548E-04  0.171892206708E-04  0.152807206177E-04  0.758031683290E-05  0.629749138170E-05  0.115294124043E-04  0.156743572006E-04  0.119557716971E-04  0.568183941141E-05  0.599642771704E-05  0.112868519864E-04  0.134208139571E-04  0.822924903332E-05  0.399701866627E-05  0.712495875632E-05  0.115205230031E-04  0.106275856524E-04  0.511780581292E-05  0.364231937056E-05  0.772236853663E-05  0.105319841168E-04  0.787251883594E-05  0.389920887756E-05  0.375749868908E-05  0.795528922026E-05  0.935520984058E-05  0.564148331250E-05  0.261230661636E-05  0.444644592790E-05  0.800494399300E-05  0.736666061130E-05  0.379308312404E-05  0.243277577283E-05  0.563887897442E-05  0.763843763707E-05  0.573465695197E-05  0.272505917565E-05  0.291328842650E-05  0.609140170127E-05  0.659438319417E-05  0.406322442359E-05  0.190001810552E-05
     0.95703125  0.275404290733E-04  0.199202513613E-04  0.986530176306E-05  0.989167619991E-05  0.183293650480E-04  0.203624040296E-04  0.130544121930E-04  0.641973565507E-05  0.107854129965E-04  0.166258760146E-04  0.168081314769E-04  0.982116307569E-05  0.597268899583E-05  0.111706112875E-04  0.149186707858E-04  0.114288304758E-04  0.613582551523E-05  0.595361234446E-05  0.112718707896E-04  0.125578026200E-04  0.803830698715E-05  0.464723780169E-05  0.689277339916E-05  0.112521929623E-04  0.100889756141E-04  0.571813188799E-05  0.418043146055E-05  0.729423209123E-05  0.999195162876E-05  0.751525431042E-05  0.368235896531E-05  0.450725065093E-05  0.792903938418E-05  0.848564013722E-05  0.530683382749E-05  0.295257768812E-05  0.507731147081E-05  0.779424499342E-05  0.713284498488E-05  0.356595774065E-05  0.278562879430E-05  0.520888124811E-05  0.746463820178E-05  0.532607464265E-05  0.230798582379E-05  0.296744542538E-05  0.570924976273E-05  0.643140583634E-05  0.374155683858E-05  0.201284274226E-05
     1.02539062  0.234097824432E-04  0.194093117898E-04  0.955311406869E-05  0.113880432764E-04  0.187345540326E-04  0.213891253225E-04  0.137386978167E-04  0.772004750615E-05  0.107668611236E-04  0.173500011442E-04  0.153461223817E-04  0.745476882003E-05  0.635571313978E-05  0.115636912597E-04  0.155788166012E-04  0.120923868963E-04  0.553601603315E-05  0.582911343372E-05  0.116052542580E-04  0.135100845000E-04  0.827816438687E-05  0.414267060478E-05  0.693440188115E-05  0.115696357170E-04  0.108402136902E-04  0.508972061652E-05  0.359469004252E-05  0.778932553658E-05  0.106052457340E-04  0.784589428804E-05  0.384627219319E-05  0.380912706532E-05  0.792418541096E-05  0.945110059547E-05  0.563163303013E-05  0.247632146966E-05  0.442487908003E-05  0.804055252956E-05  0.740962423151E-05  0.364180709767E-05  0.248729247687E-05  0.565572554478E-05  0.766227458371E-05  0.584057715969E-05  0.274220315077E-05  0.289001877718E-05  0.608005166214E-05  0.657187501929E-05  0.409621088693E-05  0.185180340395E-05
     1.09375000  0.276397295238E-04  0.199497517315E-04  0.993002595351E-05  0.912505220185E-05  0.181431314559E-04  0.203744239116E-04  0.131337365019E-04  0.632908677289E-05  0.110440932986E-04  0.168632959685E-04  0.168886926986E-04  0.998060113488E-05  0.598686710873E-05  0.110979772217E-04  0.148895196617E-04  0.115848379210E-04  0.593601725996E-05  0.631310695098E-05  0.117691815831E-04  0.126972718135E-04  0.805918443803E-05  0.445291925644E-05  0.667457379677E-05  0.112220805022E-04  0.101766145235E-04  0.576995944357E-05  0.413063253291E-05  0.739157667340E-05  0.101338091554E-04  0.758336091167E-05  0.369151871382E-05  0.456560110251E-05  0.796473432274E-05  0.855851158121E-05  0.532738613401E-05  0.300147826238E-05  0.513142776981E-05  0.785479733167E-05  0.725091604181E-05  0.335212735081E-05  0.280624772131E-05  0.520902040080E-05  0.735113235351E-05  0.531692467121E-05  0.235547827288E-05  0.290699995276E-05  0.566441622141E-05  0.650134961688E-05  0.384217310057E-05  0.197775716515E-05
     1.16210938  0.234855069721E-04  0.194232688955E-04  0.103833945104E-04  0.105870140032E-04  0.182251060323E-04  0.214703086385E-04  0.137459546750E-04  0.762775880503E-05  0.105955732579E-04  0.175072764250E-04  0.153904475155E-04  0.773991541791E-05  0.630866134088E-05  0.114628901429E-04  0.156954774866E-04  0.121898829093E-04  0.544222484677E-05  0.625514894637E-05  0.116822511700E-04  0.136460712383E-04  0.828095744509E-05  0.390700006392E-05  0.673301838106E-05  0.114893646241E-04  0.107561518234E-04  0.518368915436E-05  0.360278113476E-05  0.779660695116E-05  0.108021095002E-04  0.792385799286E-05  0.384521763408E-05  0.379053540200E-05  0.797548545961E-05  0.951448146225E-05  0.573514671487E-05  0.260365754912E-05  0.446025933343E-05  0.806927437225E-05  0.746779915062E-05  0.367803409063E-05  0.243545582634E-05  0.562765353607E-05  0.757161751608E-05  0.579282823310E-05  0.265085418505E-05  0.284440147880E-05  0.609488643022E-05  0.675060346111E-05  0.413436919189E-05  0.180117740456E-05
     1.23046875  0.277894505416E-04  0.199661935767E-04  0.102676604001E-04  0.896346682566E-05  0.179942362593E-04  0.204157313419E-04  0.134619158416E-04  0.626124165137E-05  0.108230497062E-04  0.169333980011E-04  0.168473779922E-04  0.980293680186E-05  0.593047707298E-05  0.110279515866E-04  0.152814191097E-04  0.116533892651E-04  0.592469814364E-05  0.623410687695E-05  0.115823349915E-04  0.128083302116E-04  0.798348719400E-05  0.435860147263E-05  0.662605862090E-05  0.112177385745E-04  0.101885370896E-04  0.580717915000E-05  0.427306531492E-05  0.732832859285E-05  0.102540334410E-04  0.761050569054E-05  0.353278528564E-05  0.450495826954E-05  0.801283567853E-05  0.853203619045E-05  0.537984533366E-05  0.299902103507E-05  0.513308532391E-05  0.781203016231E-05  0.714605903340E-05  0.358734496331E-05  0.283749318442E-05  0.523442622580E-05  0.735227149562E-05  0.530250190423E-05  0.214981423596E-05  0.302285297948E-05  0.571900955038E-05  0.666347523293E-05  0.368214887203E-05  0.190873606698E-05
     1.29882812  0.235743445955E-04  0.194533622562E-04  0.995581831376E-05  0.108694084702E-04  0.182584662980E-04  0.214915016841E-04  0.139544081321E-04  0.757354609959E-05  0.104987047962E-04  0.175873665285E-04  0.153191103891E-04  0.720014759281E-05  0.628841053185E-05  0.114206441140E-04  0.160762465384E-04  0.122279734569E-04  0.534927494300E-05  0.604793876846E-05  0.116112278192E-04  0.137601336974E-04  0.816574083728E-05  0.389333763451E-05  0.678829337630E-05  0.114575113912E-04  0.108992662717E-04  0.516102772963E-05  0.365245068679E-05  0.777008699515E-05  0.108394942799E-04  0.784296389611E-05  0.364881520909E-05  0.373259877051E-05  0.800204452389E-05  0.941823964240E-05  0.566820926906E-05  0.251185315392E-05  0.452611811852E-05  0.802819795354E-05  0.738811877454E-05  0.380110782316E-05  0.245155524681E-05  0.567913002669E-05  0.765015465731E-05  0.575562853555E-05  0.257433498518E-05  0.298668737742E-05  0.611901850789E-05  0.688196087140E-05  0.399153941544E-05  0.177030972281E-05
     1.36718750  0.278936331597E-04  0.200517224584E-04  0.980492495728E-05  0.912230370886E-05  0.181771592906E-04  0.204586376640E-04  0.131581891765E-04  0.615270573689E-05  0.110283308459E-04  0.171261417563E-04  0.171877563844E-04  0.956736221269E-05  0.589713181398E-05  0.111556055344E-04  0.151853373609E-04  0.116291084851E-04  0.585212956139E-05  0.609001062912E-05  0.116191886264E-04  0.128362762553E-04  0.792859009380E-05  0.444393617727E-05  0.675194587529E-05  0.111695571832E-04  0.101665191323E-04  0.582114898862E-05  0.407031529903E-05  0.729593057258E-05  0.102512858575E-04  0.762660010878E-05  0.346267916029E-05  0.447458432973E-05  0.792897753854E-05  0.849599018693E-05  0.530271290700E-05  0.288305795948E-05  0.520425737704E-05  0.787865519669E-05  0.716394561096E-05  0.356468171958E-05  0.278784477814E-05  0.525377618033E-05  0.743340251574E-05  0.526777057530E-05  0.217995898311E-05  0.301418435811E-05  0.571435293750E-05  0.663955188429E-05  0.372218801203E-05  0.191651497516E-05
     1.43554688  0.236769446929E-04  0.196392757061E-04  0.969980465015E-05  0.109379307105E-04  0.189096426766E-04  0.215810086956E-04  0.135748286993E-04  0.746994010115E-05  0.105802801045E-04  0.177844613063E-04  0.158217026183E-04  0.725127301848E-05  0.620601349510E-05  0.118082953122E-04  0.158269394888E-04  0.121947205116E-04  0.534489709025E-05  0.580325740884E-05  0.117190556921E-04  0.136507205752E-04  0.820143395686E-05  0.399617420044E-05  0.700069358572E-05  0.115233578981E-04  0.107471760202E-04  0.516580803378E-05  0.343217448062E-05  0.773357533035E-05  0.107873656816E-04  0.805878426036E-05  0.364157881450E-05  0.375664808416E-05  0.788880606706E-05  0.950291268964E-05  0.563722232982E-05  0.238172037825E-05  0.441528936790E-05  0.815655039332E-05  0.743774990042E-05  0.373709508494E-05  0.238237316807E-05  0.568972973269E-05  0.770577298681E-05  0.575437479711E-05  0.259906869360E-05  0.291355786430E-05  0.612502299191E-05  0.674761304253E-05  0.408489950132E-05  0.177578124294E-05
     1.50390625  0.280397216557E-04  0.199095611606E-04  0.965021536103E-05  0.915959299164E-05  0.187245677807E-04  0.203406652872E-04  0.129184918478E-04  0.604254773862E-05  0.106280094769E-04  0.172219224623E-04  0.172076688614E-04  0.971471672528E-05  0.575194371777E-05  0.112640318548E-04  0.151468384502E-04  0.116442761282E-04  0.577990704187E-05  0.589131605011E-05  0.116715855256E-04  0.127008797790E-04  0.802697559266E-05  0.455463032267E-05  0.688096906742E-05  0.112306533993E-04  0.101340738183E-04  0.573770421397E-05  0.396083896703E-05  0.727724773242E-05  0.102379099189E-04  0.778916637501E-05  0.344978252542E-05  0.448703895017E-05  0.796816675575E-05  0.860240743350E-05  0.529905537405E-05  0.287229022433E-05  0.503500859850E-05  0.796510539658E-05  0.720634352547E-05  0.349827678292E-05  0.272336887974E-05  0.527349993718E-05  0.746995829104E-05  0.527422344021E-05  0.217253159462E-05  0.295615313917E-05  0.572456428927E-05  0.657162945572E-05  0.370917996406E-05  0.193643472812E-05
     1.57226562  0.237646981986E-04  0.192360712390E-04  0.979850938165E-05  0.109504071588E-04  0.190538139577E-04  0.212668146560E-04  0.134508582050E-04  0.727117367205E-05  0.101384730442E-04  0.178246118594E-04  0.154784193001E-04  0.730921919967E-05  0.609394055573E-05  0.115278207886E-04  0.159219289344E-04  0.122244055092E-04  0.517434500580E-05  0.574054229219E-05  0.116634819278E-04  0.136301314342E-04  0.819902834337E-05  0.404504817197E-05  0.698298345014E-05  0.115195898616E-04  0.107910836959E-04  0.508773564434E-05  0.337106439474E-05  0.769828966440E-05  0.107629020931E-04  0.807667584013E-05  0.361752699973E-05  0.361482057087E-05  0.802352133178E-05  0.958368764259E-05  0.561805700272E-05  0.241936709244E-05  0.431600938100E-05  0.820728746476E-05  0.748232559999E-05  0.366459812540E-05  0.231177523347E-05  0.576423144594E-05  0.776388878876E-05  0.576478896619E-05  0.257464421338E-05  0.288328760689E-05  0.613340853306E-05  0.675730780131E-05  0.402907426178E-05  0.178586947186E-05
     1.64062500  0.281536740658E-04  0.198878788069E-04  0.100845563793E-04  0.913838448469E-05  0.186987872439E-04  0.204618663702E-04  0.128425244839E-04  0.586641635891E-05  0.104441805888E-04  0.172961299540E-04  0.169660797837E-04  0.975773673417E-05  0.571925511395E-05  0.109885531856E-04  0.152842731040E-04  0.116424434964E-04  0.553842210138E-05  0.581260792387E-05  0.116520641313E-04  0.128045458041E-04  0.811228528619E-05  0.442131840828E-05  0.683647067490E-05  0.113468904601E-04  0.101583609649E-04  0.571117243453E-05  0.392095125790E-05  0.725513291400E-05  0.101614086816E-04  0.777151035436E-05  0.345305375049E-05  0.432944761997E-05  0.807254400570E-05  0.864272988110E-05  0.518838305652E-05  0.283054214378E-05  0.499290263178E-05  0.799328608991E-05  0.719259878679E-05  0.349651395481E-05  0.267952168542E-05  0.534043147127E-05  0.759803288020E-05  0.529553108208E-05  0.214334318116E-05  0.292711115435E-05  0.569693747821E-05  0.661089097775E-05  0.367331972484E-05  0.190688422208E-05
     1.70898438  0.238627926592E-04  0.191437738977E-04  0.991672641248E-05  0.110646597022E-04  0.189924066945E-04  0.218393070099E-04  0.134268457259E-04  0.759689464758E-05  0.101956366052E-04  0.179359794856E-04  0.154169047164E-04  0.737561686037E-05  0.605260220254E-05  0.113603591672E-04  0.161226871569E-04  0.121478115034E-04  0.495652693644E-05  0.590482159168E-05  0.117407844300E-04  0.137428978633E-04  0.839651238493E-05  0.378790764444E-05  0.697488349033E-05  0.117551508083E-04  0.108385320345E-04  0.505289835928E-05  0.340682413480E-05  0.775431817601E-05  0.107875985123E-04  0.808502954897E-05  0.366636459148E-05  0.355704310095E-05  0.809747507446E-05  0.962141803029E-05  0.556399072593E-05  0.239789801526E-05  0.432498472946E-05  0.829038617667E-05  0.732218995836E-05  0.373913326257E-05  0.229275337915E-05  0.568497307540E-05  0.784896565165E-05  0.584990857533E-05  0.253527900895E-05  0.280914355244E-05  0.613355632595E-05  0.686202974975E-05  0.401358647650E-05  0.174578121914E-05
     1.77734375  0.282865676127E-04  0.197433819267E-04  0.951119545789E-05  0.904637909116E-05  0.186834440683E-04  0.207700577448E-04  0.128170804601E-04  0.621097115072E-05  0.105908866317E-04  0.173980151885E-04  0.171456504177E-04  0.980945878837E-05  0.556481109015E-05  0.108994199763E-04  0.154937897605E-04  0.115041384561E-04  0.581289623369E-05  0.624371659796E-05  0.117892259368E-04  0.128802676045E-04  0.797985103418E-05  0.416255261371E-05  0.673994372846E-05  0.114237845992E-04  0.102849799077E-04  0.568243376620E-05  0.395958886656E-05  0.736757419872E-05  0.102696676549E-04  0.783792529546E-05  0.348361891156E-05  0.431995886174E-05  0.813411043055E-05  0.873917997524E-05  0.532251351615E-05  0.286714225695E-05  0.501427530253E-05  0.812422058516E-05  0.708911784386E-05  0.348387197846E-05  0.262122011918E-05  0.519178365721E-05  0.756713825467E-05  0.533709498995E-05  0.206115987567E-05  0.286157933260E-05  0.583160817769E-05  0.674297780279E-05  0.365573396266E-05  0.187881835245E-05
